trip_driver_id,trip_id,driver_id,driver_role,hours_driven
68676,46618,29,Second Driver,11.99
68677,46619,160,Primary,6.33
68678,46619,96,Second Driver,7.39
68679,46620,206,Primary,11.99
68680,46620,194,Second Driver,11.59
68681,46621,351,Primary,7.4
68682,46621,275,Second Driver,8.5
68683,46622,157,Primary,37.15
68684,46623,243,Primary,23.8
68685,46624,217,Primary,12.71
68686,46624,368,Second Driver,11.75
68687,46625,229,Primary,36.6
68688,46626,144,Primary,30.08
68689,46627,337,Primary,10.67
68690,46627,109,Second Driver,10.85
68691,46628,344,Primary,17.86
68692,46629,352,Primary,3.46
68693,46630,388,Primary,33.28
68694,46631,390,Primary,14.84
68695,46631,17,Second Driver,15.13
68696,46632,226,Primary,16.96
68697,46632,63,Second Driver,16.94
68698,46633,133,Primary,1.67
68699,46634,321,Primary,7.62
68700,46635,362,Primary,16.15
68701,46635,329,Second Driver,12.61
68702,46636,296,Primary,6.99
68703,46636,143,Second Driver,6.94
68704,46637,164,Primary,5.84
68705,46637,146,Second Driver,5.92
68706,46638,139,Primary,12.89
68707,46638,35,Second Driver,13.15
68708,46639,253,Primary,12.99
68709,46640,412,Primary,16.28
68710,46640,172,Second Driver,14.83
68711,46641,18,Primary,7.26
68712,46641,345,Second Driver,7.39
68713,46642,160,Primary,5.86
68714,46643,214,Primary,6.77
68715,46644,327,Primary,14.48
68716,46645,309,Primary,16.24
68717,46645,76,Second Driver,17.01
68718,46646,207,Primary,5.33
68719,46647,184,Primary,17.48
68720,46647,264,Second Driver,18.74
68721,46648,409,Primary,8.6
68722,46648,39,Second Driver,9.09
68723,46649,203,Primary,46.23
68724,46650,96,Primary,32.01
68725,46651,33,Primary,11.41
68726,46651,104,Second Driver,13.42
68727,46652,100,Primary,7.47
68728,46653,40,Primary,29.36
68729,46654,288,Primary,33.5
68730,46655,195,Primary,12.92
68731,46655,159,Second Driver,12.18
68732,46656,168,Primary,4.68
68733,46657,277,Primary,25.37
68734,46658,238,Primary,12.44
68735,46658,408,Second Driver,12.84
68736,46659,68,Primary,30.43
68737,46660,92,Primary,22.1
68738,46661,306,Primary,11.9
68739,46662,145,Primary,24.44
68740,46662,330,Second Driver,22.33
68741,46663,219,Primary,8.86
68742,46663,67,Second Driver,9.26
68743,46664,293,Primary,31.73
68744,46665,342,Primary,19.06
68745,46665,64,Second Driver,19.25
68746,46666,128,Primary,29.7
68747,46667,397,Primary,7.24
68748,46668,294,Primary,3.93
68749,46669,254,Primary,30.81
68750,46670,365,Primary,19.53
68751,46670,162,Second Driver,19.18
68752,46671,65,Primary,10.26
68753,46672,419,Primary,18.9
68754,46672,31,Second Driver,17.45
68755,46673,168,Primary,13.14
68756,46673,16,Second Driver,13.12
68757,46674,92,Primary,13.43
68758,46674,14,Second Driver,12.6
68759,46675,35,Primary,24.37
68760,46675,327,Second Driver,24.12
68761,46676,11,Primary,16.77
68762,46676,291,Second Driver,15.96
68763,46677,411,Primary,15.53
68764,46677,243,Second Driver,15.31
68765,46678,366,Primary,7.88
68766,46678,263,Second Driver,8.24
68767,46679,203,Primary,36.46
68768,46680,334,Primary,18.45
68769,46681,312,Primary,21.96
68770,46681,330,Second Driver,20.65
68771,46682,168,Primary,16.03
68772,46682,404,Second Driver,16.02
68773,46683,128,Primary,9.11
68774,46684,65,Primary,5.46
68775,46685,36,Primary,7.19
68776,46685,2,Second Driver,7.11
68777,46686,378,Primary,4.23
68778,46687,305,Primary,9.38
68779,46687,370,Second Driver,9.48
68780,46688,207,Primary,8.27
68781,46689,334,Primary,7.87
68782,46690,12,Primary,3.35
68783,46691,58,Primary,1.52
68784,46692,54,Primary,3.38
68785,46693,293,Primary,35.98
68786,46694,289,Primary,2.67
68787,46695,206,Primary,29.36
68788,46696,219,Primary,13.71
68789,46696,235,Second Driver,14.76
68790,46697,161,Primary,7.84
68791,46697,384,Second Driver,7.45
68792,46698,276,Primary,36.37
68793,46699,195,Primary,13.04
68794,46699,158,Second Driver,11.96
68795,46700,361,Primary,40.43
68796,46701,149,Primary,13.57
68797,46701,362,Second Driver,12.54
68798,46702,169,Primary,25.01
68799,46703,6,Primary,3.3
68800,46704,198,Primary,9.93
68801,46704,358,Second Driver,9.14
68802,46705,203,Primary,18.21
68803,46706,78,Primary,33.68
68804,46707,288,Primary,9.58
68805,46708,249,Primary,7.76
68806,46709,298,Primary,13.58
68807,46709,109,Second Driver,12.32
68808,46710,113,Primary,20.33
68809,46710,194,Second Driver,23.28
68810,46711,333,Primary,18.13
68811,46711,206,Second Driver,18.67
68812,46712,229,Primary,9.57
68813,46712,232,Second Driver,9.83
68814,46713,370,Primary,18.16
68815,46714,260,Primary,15.23
68816,46714,98,Second Driver,15.69
68817,46715,150,Primary,10.69
68818,46715,160,Second Driver,10.75
68819,46716,319,Primary,10.23
68820,46716,382,Second Driver,9.26
68821,46717,250,Primary,3.83
68822,46718,347,Primary,6.2
68823,46719,170,Primary,9.7
68824,46720,258,Primary,28.13
68825,46721,264,Primary,10.59
68826,46721,383,Second Driver,10.24
68827,46722,162,Primary,13.89
68828,46722,289,Second Driver,14.49
68829,46723,346,Primary,14.06
68830,46723,264,Second Driver,12.81
68831,46724,135,Primary,11.21
68832,46724,296,Second Driver,10.4
68833,46725,180,Primary,4.99
68834,46725,50,Second Driver,5.48
68835,46726,367,Primary,38.37
68836,46727,301,Primary,9.34
68837,46727,290,Second Driver,8.83
68838,46728,299,Primary,5.25
68839,46729,409,Primary,10.76
68840,46729,345,Second Driver,11.01
68841,46730,73,Primary,10.35
68842,46731,354,Primary,9.53
68843,46731,150,Second Driver,10.07
68844,46732,381,Primary,18.12
68845,46733,414,Primary,21.08
68846,46734,162,Primary,5.88
68847,46734,346,Second Driver,6.88
68848,46735,372,Primary,22.1
68849,46736,323,Primary,6.7
68850,46736,321,Second Driver,6.36
68851,46737,111,Primary,10.82
68852,46737,130,Second Driver,11.38
68853,46738,395,Primary,11.05
68854,46738,362,Second Driver,11.42
68855,46739,273,Primary,17.61
68856,46739,195,Second Driver,18.89
68857,46740,264,Primary,25.75
68858,46741,87,Primary,14.88
68859,46741,249,Second Driver,17.08
68860,46742,71,Primary,4.52
68861,46743,193,Primary,19.77
68862,46743,176,Second Driver,19.16
68863,46744,337,Primary,19.39
68864,46744,75,Second Driver,21.66
68865,46745,46,Primary,8.82
68866,46745,419,Second Driver,8.06
68867,46746,150,Primary,21.06
68868,46746,282,Second Driver,19.73
68869,46747,212,Primary,14.16
68870,46747,277,Second Driver,14.99
68871,46748,245,Primary,8.12
68872,46748,159,Second Driver,8.79
68873,46749,148,Primary,6.75
68874,46749,420,Second Driver,6.73
68875,46750,381,Primary,24.62
68876,46750,219,Second Driver,23.4
68877,46751,406,Primary,22.98
68878,46751,208,Second Driver,20.52
68879,46752,140,Primary,12.53
68880,46753,102,Primary,14.94
68881,46753,172,Second Driver,15.75
68882,46754,39,Primary,14.1
68883,46754,227,Second Driver,15.95
68884,46755,18,Primary,40.12
68885,46756,290,Primary,7.23
68886,46756,329,Second Driver,7.8
68887,46757,92,Primary,6.99
68888,46758,92,Primary,15.96
68889,46758,359,Second Driver,16.31
68890,46759,160,Primary,18.05
68891,46760,420,Primary,38.03
68892,46761,129,Primary,17.83
68893,46762,389,Primary,34.3
68894,46763,279,Primary,20.4
68895,46764,114,Primary,7.9
68896,46765,153,Primary,18.27
68897,46766,349,Primary,28.19
68898,46767,135,Primary,10.71
68899,46767,304,Second Driver,10.21
68900,46768,39,Primary,23.25
68901,46769,314,Primary,10.42
68902,46770,332,Primary,11.21
68903,46770,123,Second Driver,10.29
68904,46771,130,Primary,14.71
68905,46771,416,Second Driver,15.15
68906,46772,115,Primary,18.6
68907,46772,34,Second Driver,18.48
68908,46773,28,Primary,24.62
68909,46774,376,Primary,25.76
68910,46775,162,Primary,17.87
68911,46775,289,Second Driver,18.79
68912,46776,79,Primary,15.07
68913,46776,43,Second Driver,16.22
68914,46777,148,Primary,8.31
68915,46777,417,Second Driver,8.6
68916,46778,144,Primary,37.62
68917,46779,149,Primary,8.66
68918,46779,269,Second Driver,9.07
68919,46780,320,Primary,10.44
68920,46780,33,Second Driver,11.15
68921,46781,318,Primary,26.49
68922,46782,249,Primary,12.64
68923,46783,163,Primary,1.23
68924,46784,329,Primary,18.37
68925,46784,57,Second Driver,16.74
68926,46785,281,Primary,14.01
68927,46785,96,Second Driver,13.45
68928,46786,336,Primary,8.17
68929,46786,234,Second Driver,8.05
68930,46787,315,Primary,17.48
68931,46787,311,Second Driver,17.01
68932,46788,147,Primary,15.22
68933,46788,380,Second Driver,14.78
68934,46789,226,Primary,5.55
68935,46790,361,Primary,16.56
68936,46790,150,Second Driver,15.66
68937,46791,322,Primary,8.17
68938,46792,220,Primary,6.42
68939,46792,7,Second Driver,6.48
68940,46793,43,Primary,37.4
68941,46794,118,Primary,0.5
68942,46795,142,Primary,21.0
68943,46795,200,Second Driver,20.11
68944,46796,333,Primary,1.23
68945,46797,364,Primary,36.65
68946,46798,248,Primary,32.75
68947,46799,226,Primary,17.66
68948,46800,376,Primary,3.16
68949,46801,398,Primary,27.4
68950,46802,398,Primary,5.72
68951,46803,365,Primary,15.33
68952,46804,137,Primary,4.75
68953,46804,43,Second Driver,4.75
68954,46805,150,Primary,27.73
68955,46805,128,Second Driver,27.63
68956,46806,269,Primary,11.64
68957,46806,210,Second Driver,11.97
68958,46807,269,Primary,21.42
68959,46807,284,Second Driver,20.83
68960,46808,236,Primary,20.07
68961,46808,256,Second Driver,18.27
68962,46809,184,Primary,18.09
68963,46809,202,Second Driver,22.91
68964,46810,378,Primary,15.74
68965,46810,216,Second Driver,16.69
68966,46811,114,Primary,21.76
68967,46811,326,Second Driver,22.75
68968,46812,7,Primary,15.58
68969,46812,23,Second Driver,14.26
68970,46813,413,Primary,27.81
68971,46814,184,Primary,11.95
68972,46815,164,Primary,14.28
68973,46815,385,Second Driver,13.37
68974,46816,399,Primary,12.67
68975,46816,274,Second Driver,12.01
68976,46817,348,Primary,8.52
68977,46818,364,Primary,16.48
68978,46818,297,Second Driver,16.69
68979,46819,39,Primary,38.96
68980,46820,202,Primary,12.11
68981,46821,305,Primary,10.54
68982,46821,359,Second Driver,9.42
68983,46822,291,Primary,8.07
68984,46823,410,Primary,6.64
68985,46823,359,Second Driver,6.71
68986,46824,144,Primary,22.07
68987,46824,305,Second Driver,19.92
68988,46825,81,Primary,11.92
68989,46825,27,Second Driver,12.88
68990,46826,12,Primary,20.08
68991,46827,327,Primary,7.96
68992,46828,185,Primary,2.66
68993,46829,215,Primary,20.85
68994,46829,6,Second Driver,21.36
68995,46830,152,Primary,26.57
68996,46831,194,Primary,39.94
68997,46832,76,Primary,31.47
68998,46833,108,Primary,6.97
68999,46834,6,Primary,14.51
69000,46835,223,Primary,13.36
69001,46836,257,Primary,9.64
69002,46836,324,Second Driver,10.46
69003,46837,384,Primary,16.59
69004,46837,134,Second Driver,16.13
69005,46838,327,Primary,15.68
69006,46838,105,Second Driver,16.38
69007,46839,44,Primary,13.43
69008,46840,43,Primary,8.85
69009,46841,214,Primary,8.44
69010,46841,61,Second Driver,9.16
69011,46842,118,Primary,5.51
69012,46842,42,Second Driver,5.49
69013,46843,255,Primary,8.12
69014,46843,156,Second Driver,8.34
69015,46844,6,Primary,22.71
69016,46844,403,Second Driver,21.61
69017,46845,321,Primary,12.57
69018,46846,168,Primary,4.57
69019,46847,48,Primary,3.48
69020,46848,52,Primary,18.08
69021,46848,280,Second Driver,15.3
69022,46849,53,Primary,2.56
69023,46850,254,Primary,35.1
69024,46851,79,Primary,39.1
69025,46852,278,Primary,18.26
69026,46853,244,Primary,10.54
69027,46854,381,Primary,12.34
69028,46854,176,Second Driver,12.26
69029,46855,417,Primary,14.08
69030,46855,215,Second Driver,13.64
69031,46856,379,Primary,9.01
69032,46856,17,Second Driver,10.94
69033,46857,394,Primary,12.77
69034,46858,92,Primary,6.99
69035,46858,221,Second Driver,7.57
69036,46859,372,Primary,8.88
69037,46860,273,Primary,26.4
69038,46861,308,Primary,27.64
69039,46862,192,Primary,29.3
69040,46863,283,Primary,16.43
69041,46863,280,Second Driver,17.98
69042,46864,273,Primary,7.46
69043,46864,404,Second Driver,8.05
69044,46865,233,Primary,11.77
69045,46866,156,Primary,7.97
69046,46867,319,Primary,15.11
69047,46867,420,Second Driver,15.61
69048,46868,340,Primary,23.54
69049,46869,352,Primary,10.06
69050,46869,99,Second Driver,10.77
69051,46870,420,Primary,19.86
69052,46871,355,Primary,15.38
69053,46872,192,Primary,12.19
69054,46872,368,Second Driver,13.14
69055,46873,308,Primary,10.6
69056,46874,107,Primary,18.75
69057,46874,162,Second Driver,18.81
69058,46875,79,Primary,9.8
69059,46875,414,Second Driver,9.11
69060,46876,344,Primary,8.71
69061,46876,349,Second Driver,8.18
69062,46877,11,Primary,33.34
69063,46878,217,Primary,9.14
69064,46878,359,Second Driver,8.99
69065,46879,388,Primary,8.66
69066,46880,217,Primary,22.4
69067,46880,410,Second Driver,22.54
69068,46881,256,Primary,54.25
69069,46882,137,Primary,9.73
69070,46883,338,Primary,1.01
69071,46884,237,Primary,17.86
69072,46884,46,Second Driver,19.33
69073,46885,51,Primary,5.26
69074,46886,131,Primary,17.0
69075,46887,197,Primary,12.85
69076,46888,387,Primary,13.2
69077,46888,88,Second Driver,14.37
69078,46889,169,Primary,18.97
69079,46889,319,Second Driver,17.34
69080,46890,368,Primary,22.0
69081,46890,144,Second Driver,22.95
69082,46891,244,Primary,29.99
69083,46892,255,Primary,3.35
69084,46893,222,Primary,14.03
69085,46894,80,Primary,14.65
69086,46895,358,Primary,16.05
69087,46895,241,Second Driver,14.91
69088,46896,282,Primary,24.31
69089,46897,144,Primary,8.51
69090,46898,93,Primary,19.82
69091,46899,83,Primary,8.93
69092,46899,398,Second Driver,9.34
69093,46900,89,Primary,6.59
69094,46900,343,Second Driver,6.16
69095,46901,125,Primary,5.77
69096,46901,65,Second Driver,5.91
69097,46902,360,Primary,4.51
69098,46903,319,Primary,38.09
69099,46904,166,Primary,39.72
69100,46905,247,Primary,13.15
69101,46906,216,Primary,23.47
69102,46906,122,Second Driver,27.21
69103,46907,332,Primary,42.9
69104,46908,290,Primary,11.02
69105,46908,274,Second Driver,11.76
69106,46909,154,Primary,4.81
69107,46910,319,Primary,5.75
69108,46910,165,Second Driver,5.31
69109,46911,302,Primary,18.57
69110,46911,204,Second Driver,17.27
69111,46912,148,Primary,17.32
69112,46912,169,Second Driver,17.87
69113,46913,148,Primary,4.12
69114,46914,366,Primary,27.54
69115,46915,61,Primary,18.76
69116,46916,333,Primary,16.54
69117,46916,190,Second Driver,17.14
69118,46917,382,Primary,12.44
69119,46917,21,Second Driver,13.25
69120,46918,129,Primary,11.56
69121,46918,54,Second Driver,12.53
69122,46919,420,Primary,31.97
69123,46920,1,Primary,1.91
69124,46921,194,Primary,9.13
69125,46922,65,Primary,45.06
69126,46923,329,Primary,19.21
69127,46924,153,Primary,16.0
69128,46924,329,Second Driver,17.38
69129,46925,221,Primary,15.64
69130,46926,277,Primary,0.83
69131,46927,192,Primary,16.29
69132,46927,3,Second Driver,18.09
69133,46928,165,Primary,13.25
69134,46928,417,Second Driver,13.07
69135,46929,385,Primary,39.57
69136,46930,249,Primary,14.27
69137,46930,138,Second Driver,15.44
69138,46931,165,Primary,7.21
69139,46931,48,Second Driver,7.76
69140,46932,59,Primary,18.27
69141,46932,236,Second Driver,23.8
69142,46933,201,Primary,9.41
69143,46934,247,Primary,8.85
69144,46934,226,Second Driver,10.08
69145,46935,359,Primary,9.39
69146,46936,417,Primary,7.57
69147,46937,399,Primary,41.18
69148,46938,397,Primary,13.59
69149,46939,154,Primary,4.95
69150,46940,371,Primary,4.22
69151,46941,202,Primary,10.42
69152,46941,65,Second Driver,9.75
69153,46942,317,Primary,24.61
69154,46943,7,Primary,13.87
69155,46944,48,Primary,1.8
69156,46945,361,Primary,17.98
69157,46945,341,Second Driver,16.83
69158,46946,140,Primary,37.36
69159,46947,195,Primary,20.0
69160,46947,245,Second Driver,20.14
69161,46948,410,Primary,9.93
69162,46948,226,Second Driver,10.63
69163,46949,146,Primary,10.95
69164,46949,189,Second Driver,10.42
69165,46950,216,Primary,7.32
69166,46951,273,Primary,13.99
69167,46951,309,Second Driver,13.65
69168,46952,165,Primary,14.99
69169,46952,291,Second Driver,13.01
69170,46953,197,Primary,12.76
69171,46953,77,Second Driver,11.01
69172,46954,214,Primary,18.6
69173,46954,94,Second Driver,19.16
69174,46955,46,Primary,19.0
69175,46955,240,Second Driver,20.74
69176,46956,287,Primary,33.59
69177,46957,60,Primary,11.42
69178,46957,406,Second Driver,10.35
69179,46958,81,Primary,29.99
69180,46959,389,Primary,31.83
69181,46960,47,Primary,24.88
69182,46961,10,Primary,18.6
69183,46961,282,Second Driver,16.78
69184,46962,223,Primary,2.31
69185,46963,256,Primary,14.25
69186,46964,209,Primary,21.47
69187,46965,239,Primary,18.7
69188,46966,376,Primary,5.97
69189,46967,156,Primary,15.99
69190,46968,272,Primary,19.26
69191,46969,7,Primary,6.33
69192,46969,281,Second Driver,6.58
69193,46970,67,Primary,11.63
69194,46970,152,Second Driver,9.87
69195,46971,43,Primary,12.42
69196,46971,58,Second Driver,12.0
69197,46972,20,Primary,19.5
69198,46972,372,Second Driver,17.47
69199,46973,12,Primary,11.13
69200,46974,202,Primary,2.11
69201,46975,409,Primary,7.84
69202,46975,269,Second Driver,6.97
69203,46976,121,Primary,7.55
69204,46976,193,Second Driver,7.78
69205,46977,157,Primary,9.85
69206,46977,117,Second Driver,9.5
69207,46978,92,Primary,15.92
69208,46978,15,Second Driver,15.71
69209,46979,100,Primary,14.76
69210,46979,6,Second Driver,12.22
69211,46980,192,Primary,19.34
69212,46981,330,Primary,24.57
69213,46981,408,Second Driver,23.27
69214,46982,295,Primary,22.17
69215,46983,225,Primary,13.48
69216,46984,217,Primary,27.29
69217,46985,7,Primary,5.53
69218,46985,344,Second Driver,5.28
69219,46986,137,Primary,11.33
69220,46987,308,Primary,12.92
69221,46988,49,Primary,21.44
69222,46989,216,Primary,14.86
69223,46990,226,Primary,12.14
69224,46991,146,Primary,3.04
69225,46992,363,Primary,32.74
69226,46993,305,Primary,15.61
69227,46994,75,Primary,15.37
69228,46994,109,Second Driver,16.77
69229,46995,48,Primary,12.23
69230,46996,87,Primary,17.33
69231,46996,151,Second Driver,17.14
69232,46997,150,Primary,5.37
69233,46998,384,Primary,3.75
69234,46999,144,Primary,8.67
69235,47000,370,Primary,7.01
69236,47001,121,Primary,11.5
69237,47001,322,Second Driver,11.35
69238,47002,136,Primary,12.22
69239,47003,37,Primary,35.06
69240,47004,185,Primary,2.87
69241,47005,159,Primary,11.23
69242,47005,195,Second Driver,8.72
69243,47006,24,Primary,10.33
69244,47006,297,Second Driver,10.58
69245,47007,73,Primary,20.68
69246,47007,202,Second Driver,22.11
69247,47008,236,Primary,17.34
69248,47008,43,Second Driver,18.46
69249,47009,344,Primary,1.99
69250,47010,401,Primary,2.33
69251,47011,162,Primary,32.93
69252,47012,404,Primary,24.1
69253,47012,26,Second Driver,21.6
69254,47013,347,Primary,10.88
69255,47014,390,Primary,14.51
69256,47014,213,Second Driver,18.37
69257,47015,363,Primary,18.75
69258,47016,383,Primary,15.48
69259,47016,185,Second Driver,14.71
69260,47017,19,Primary,16.2
69261,47017,310,Second Driver,15.22
69262,47018,100,Primary,1.26
69263,47019,57,Primary,22.72
69264,47019,149,Second Driver,22.0
69265,47020,134,Primary,12.59
69266,47020,320,Second Driver,15.61
69267,47021,150,Primary,34.05
69268,47022,284,Primary,19.54
69269,47022,108,Second Driver,15.42
69270,47023,59,Primary,6.13
69271,47023,156,Second Driver,6.7
69272,47024,330,Primary,7.77
69273,47025,220,Primary,42.29
69274,47026,307,Primary,32.13
69275,47027,368,Primary,10.09
69276,47028,241,Primary,4.08
