consignment_item_id,consignment_id,product_id,quantity,item_weight_kg,item_cubic_m,dangerous_goods_class
461275,132695,342,2,27.98,0.0916,
461276,132696,665,1,8.59,0.0424,
461277,132696,541,2,56.32,0.2126,
461278,132697,482,4,18.92,0.0864,
461279,132698,27,1,10.7,0.0372,
461280,132698,337,2,86.56,0.4174,
461281,132698,775,4,104.32,0.3556,
461282,132698,724,6,28.08,0.0888,
461283,132698,200,6,14.7,0.054,
461284,132698,320,1,7.86,0.0263,
461285,132699,282,2,35.74,0.151,Class 9 Misc
461286,132699,259,6,35.22,0.192,
461287,132699,662,6,140.1,0.5712,
461288,132699,408,6,33.36,0.1506,
461289,132700,280,24,378.96,1.7664,
461290,132701,633,4,46.76,0.1916,
461291,132701,653,1,8.65,0.038,Class 3 Flammable
461292,132701,325,12,225.24,1.1724,Class 3 Flammable
461293,132701,546,1,15.4,0.0488,
461294,132701,544,4,22.64,0.0784,Class 9 Misc
461295,132701,515,1,3.18,0.0173,
461296,132701,77,4,98.68,0.5152,
461297,132701,659,2,22.58,0.0914,
461298,132701,375,24,46.56,0.1488,
461299,132701,169,12,180.96,0.7308,
461300,132702,327,12,91.92,0.4728,
461301,132702,688,4,60.68,0.294,
461302,132702,263,1,14.5,0.0678,
461303,132702,127,2,5.56,0.0282,
461304,132702,364,4,63.32,0.1988,
461305,132702,635,4,36.4,0.1344,
461306,132703,279,4,50.4,0.278,
461307,132703,283,1,3.84,0.0186,
461308,132703,236,2,8.98,0.0396,
461309,132703,620,1,12.79,0.0412,
461310,132703,193,24,229.2,1.2168,
461311,132703,659,6,67.74,0.2742,
461312,132703,665,6,51.54,0.2544,
461313,132703,307,12,22.56,0.072,
461314,132703,60,2,10.34,0.0352,
461315,132703,405,4,55.16,0.2624,
461316,132703,354,6,198.24,0.6774,
461317,132703,702,1,7.19,0.0337,
461318,132703,102,1,2.75,0.0134,
461319,132703,92,2,32.86,0.1646,
461320,132703,706,1,9.77,0.0404,
461321,132703,219,12,122.28,0.5256,
461322,132703,600,1,4.63,0.0174,
461323,132703,26,2,87.44,0.4734,
461324,132703,128,12,268.08,0.8664,
461325,132703,395,6,90.36,0.4128,Class 3 Flammable
461326,132704,501,1,4.26,0.023,Class 3 Flammable
461327,132704,99,1,24.5,0.0943,
461328,132705,381,2,24.94,0.1364,
461329,132705,359,4,63.88,0.2088,
461330,132706,88,1,18.73,0.096,
461331,132707,414,4,60.92,0.24,
461332,132707,112,4,33.2,0.1312,Class 9 Misc
461333,132707,715,1,1.99,0.0105,
461334,132708,393,1,15.28,0.0822,
461335,132708,660,1,10.83,0.0372,
461336,132709,411,2,72.4,0.3672,
461337,132709,548,2,17.04,0.0722,
461338,132709,175,4,49.36,0.1732,
461339,132709,758,1,3.33,0.0171,
461340,132709,363,24,326.4,1.1208,
461341,132709,397,1,11.27,0.0549,
461342,132709,709,2,28.1,0.0898,
461343,132709,515,1,3.18,0.0173,
461344,132709,467,4,83.96,0.322,Class 3 Flammable
461345,132709,82,2,12.24,0.0614,
461346,132710,523,2,18.02,0.0568,Class 8 Corrosive
461347,132710,541,24,675.84,2.5512,
461348,132711,198,6,18.24,0.0666,
461349,132711,339,2,15.3,0.0608,
461350,132711,736,12,234.84,0.8472,
461351,132711,382,2,16.58,0.0656,
461352,132711,205,1,3.85,0.0157,
461353,132711,652,1,18.0,0.0697,
461354,132711,170,1,17.06,0.0619,
461355,132711,468,1,12.69,0.0434,
461356,132711,747,1,19.02,0.0993,
461357,132711,606,6,43.44,0.2412,
461358,132711,342,2,27.98,0.0916,
461359,132711,202,1,36.67,0.1544,
461360,132711,675,6,66.54,0.2406,
461361,132711,23,1,11.95,0.044,
461362,132711,368,1,9.26,0.0337,
461363,132711,276,1,18.97,0.067,
461364,132711,645,6,100.8,0.5568,
461365,132711,284,1,18.1,0.0783,
461366,132711,678,6,107.46,0.5814,
461367,132711,366,1,6.27,0.0206,
461368,132712,419,1,17.95,0.0673,
461369,132713,304,2,15.76,0.0872,
461370,132713,755,1,2.28,0.0098,
461371,132713,77,6,148.02,0.7728,
461372,132714,776,2,59.44,0.2376,
461373,132714,139,1,14.61,0.0507,Class 8 Corrosive
461374,132714,269,6,237.0,1.0788,
461375,132714,366,1,6.27,0.0206,
461376,132714,237,2,7.8,0.0286,
461377,132714,238,24,758.88,2.5584,
461378,132714,662,2,46.7,0.1904,
461379,132714,85,12,185.76,0.75,
461380,132714,240,1,19.54,0.1042,Class 8 Corrosive
461381,132714,539,12,174.48,0.5844,
461382,132714,110,1,22.55,0.0799,
461383,132714,518,1,2.53,0.0131,
461384,132714,231,1,19.01,0.0821,
461385,132714,161,12,53.52,0.1752,
461386,132714,479,1,26.54,0.0899,
461387,132714,536,4,52.44,0.2036,
461388,132714,503,4,124.88,0.5192,
461389,132714,701,1,28.93,0.0933,
461390,132714,394,1,17.49,0.0708,
461391,132714,660,6,64.98,0.2232,
461392,132715,326,2,21.52,0.0902,
461393,132715,173,1,10.36,0.0529,
461394,132715,554,2,17.3,0.063,
461395,132715,615,1,12.98,0.0619,
461396,132716,82,1,6.12,0.0307,
461397,132716,524,2,12.68,0.067,
461398,132717,595,4,20.28,0.0768,
461399,132717,226,4,34.28,0.1464,
461400,132718,160,1,28.31,0.1029,
461401,132718,537,6,42.9,0.147,
461402,132719,339,1,7.65,0.0304,
461403,132720,284,2,36.2,0.1566,
461404,132721,736,24,469.68,1.6944,
461405,132721,567,12,183.36,0.6,
461406,132721,61,12,114.12,0.576,
461407,132721,7,6,166.62,0.5664,Class 8 Corrosive
461408,132721,547,4,60.72,0.2136,
461409,132721,40,4,44.28,0.1508,
461410,132721,583,1,3.48,0.0121,
461411,132721,290,2,18.2,0.0914,
461412,132721,146,2,5.4,0.0264,Class 8 Corrosive
461413,132721,332,1,20.89,0.0937,
461414,132721,675,4,44.36,0.1604,
461415,132721,227,4,21.92,0.114,
461416,132721,174,2,23.26,0.0936,
461417,132721,432,1,27.09,0.1006,
461418,132721,314,1,6.69,0.0214,
461419,132721,54,6,77.58,0.282,
461420,132721,533,24,404.64,1.6968,
461421,132721,63,2,10.84,0.0424,
461422,132721,167,4,6.04,0.0236,
461423,132721,45,12,138.6,0.6864,Class 9 Misc
461424,132722,90,2,17.56,0.0956,
461425,132723,109,1,6.82,0.0235,
461426,132723,498,1,8.85,0.0287,
461427,132724,266,6,19.08,0.0618,
461428,132724,777,6,193.32,0.9786,
461429,132724,12,1,6.72,0.0236,
461430,132725,345,24,209.52,0.9336,
461431,132725,697,2,14.68,0.0474,
461432,132725,675,1,11.09,0.0401,
461433,132725,516,1,4.4,0.0158,
461434,132726,509,4,12.16,0.0512,
461435,132727,613,2,12.14,0.0382,
461436,132727,285,6,85.56,0.3756,
461437,132727,625,2,8.44,0.0324,
461438,132728,176,24,719.76,3.8064,
461439,132728,234,2,8.56,0.0326,
461440,132728,718,1,2.12,0.0082,
461441,132728,698,4,58.24,0.2864,Class 3 Flammable
461442,132729,428,2,62.66,0.2104,
461443,132729,367,1,4.5,0.0241,Class 9 Misc
461444,132730,704,4,11.24,0.0448,Class 9 Misc
461445,132730,629,6,39.36,0.1488,
461446,132731,41,4,2.52,0.008,
461447,132731,671,2,37.88,0.1968,
461448,132732,666,4,81.8,0.3148,
461449,132732,243,4,11.36,0.0488,
461450,132732,53,6,234.9,0.804,
461451,132733,34,12,141.84,0.7308,
461452,132734,278,4,10.96,0.0424,
461453,132734,155,4,81.16,0.2724,
461454,132734,638,1,12.66,0.0516,
461455,132734,179,4,40.08,0.1408,
461456,132734,49,12,51.72,0.2172,
461457,132734,547,1,15.18,0.0534,
461458,132734,319,4,72.08,0.2312,
461459,132734,582,4,19.16,0.0716,
461460,132734,609,2,29.9,0.101,
461461,132734,386,1,33.31,0.1612,
461462,132735,173,4,41.44,0.2116,
461463,132736,260,1,9.1,0.0504,
461464,132736,279,4,50.4,0.278,
461465,132736,447,12,118.8,0.4356,
461466,132737,133,6,20.82,0.081,
461467,132737,549,1,8.13,0.0332,
461468,132737,362,2,70.82,0.2478,
461469,132738,505,12,144.48,0.4776,Class 9 Misc
461470,132738,677,12,94.08,0.4056,Class 3 Flammable
461471,132738,715,1,1.99,0.0105,
461472,132739,284,4,72.4,0.3132,
461473,132740,237,6,23.4,0.0858,
461474,132740,676,2,16.4,0.0572,
461475,132740,254,2,58.04,0.2048,Class 3 Flammable
461476,132741,140,2,17.3,0.0834,Class 3 Flammable
461477,132742,673,24,279.36,1.188,
461478,132743,373,1,22.18,0.094,
461479,132744,408,4,22.24,0.1004,
461480,132744,291,1,6.03,0.0329,
461481,132744,327,4,30.64,0.1576,
461482,132744,682,2,93.46,0.3074,
461483,132744,738,2,25.28,0.0904,Class 8 Corrosive
461484,132744,268,1,14.78,0.0593,
461485,132745,757,1,17.86,0.0718,
461486,132746,424,1,14.94,0.0734,
461487,132746,564,1,3.7,0.0175,
461488,132746,293,2,54.04,0.1734,
461489,132746,136,24,254.88,1.0632,
461490,132747,87,6,154.44,0.5154,
461491,132748,243,2,5.68,0.0244,
461492,132748,767,2,24.46,0.103,
461493,132748,600,4,18.52,0.0696,
461494,132748,549,1,8.13,0.0332,
461495,132748,562,1,6.59,0.021,
461496,132748,72,4,28.4,0.1164,
461497,132748,201,4,75.04,0.2832,
461498,132748,323,6,102.12,0.5046,
461499,132748,268,4,59.12,0.2372,
461500,132748,54,2,25.86,0.094,
461501,132748,17,12,62.88,0.21,Class 8 Corrosive
461502,132748,701,6,173.58,0.5598,
461503,132748,613,6,36.42,0.1146,
461504,132748,506,4,90.6,0.2864,
461505,132748,106,2,34.38,0.1128,Class 8 Corrosive
461506,132748,96,4,40.16,0.1844,Class 9 Misc
461507,132748,332,6,125.34,0.5622,
461508,132748,8,4,79.2,0.2852,
461509,132748,655,2,4.0,0.0126,Class 8 Corrosive
461510,132748,306,4,58.08,0.1912,
461511,132749,143,4,29.48,0.1016,Class 3 Flammable
461512,132749,35,2,33.0,0.1368,Class 9 Misc
461513,132749,200,1,2.45,0.009,
461514,132750,703,12,255.6,0.852,
461515,132751,457,2,50.1,0.195,
461516,132751,500,1,3.49,0.0131,Class 3 Flammable
461517,132752,294,1,4.18,0.0135,
461518,132752,266,2,6.36,0.0206,
461519,132753,516,2,8.8,0.0316,
461520,132754,294,24,100.32,0.324,
461521,132754,418,1,10.98,0.0369,
461522,132754,577,1,9.47,0.052,
461523,132755,499,4,98.0,0.4716,
461524,132755,208,12,258.36,0.9504,
461525,132755,299,4,10.44,0.0336,
461526,132756,192,2,30.46,0.164,Class 3 Flammable
461527,132756,128,2,44.68,0.1444,
461528,132756,496,6,21.6,0.1098,
461529,132756,385,1,23.48,0.1286,
461530,132756,39,4,7.28,0.0368,
461531,132756,30,24,98.16,0.3336,Class 8 Corrosive
461532,132757,21,12,57.36,0.192,
461533,132757,711,2,19.14,0.0748,
461534,132758,530,4,24.88,0.0984,
461535,132759,196,2,46.94,0.207,
461536,132759,429,1,7.2,0.0343,
461537,132759,487,4,131.88,0.7,
461538,132760,368,1,9.26,0.0337,
461539,132760,346,4,48.68,0.1864,
461540,132760,169,1,15.08,0.0609,
461541,132760,395,2,30.12,0.1376,Class 3 Flammable
461542,132761,754,2,24.2,0.103,
461543,132761,444,2,5.54,0.0188,
461544,132761,332,12,250.68,1.1244,
461545,132761,136,6,63.72,0.2658,
461546,132761,545,1,24.43,0.118,Class 3 Flammable
461547,132761,396,1,4.08,0.0206,
461548,132761,574,1,1.75,0.0061,
461549,132761,534,12,30.48,0.0984,
461550,132761,491,2,15.7,0.0712,
461551,132761,575,6,127.26,0.579,
461552,132761,763,12,175.92,0.6492,
461553,132761,53,6,234.9,0.804,
461554,132761,558,2,15.64,0.086,
461555,132761,393,2,30.56,0.1644,
461556,132761,145,2,26.2,0.1334,
461557,132761,640,24,327.6,1.26,
461558,132761,468,1,12.69,0.0434,
461559,132761,762,4,39.32,0.1676,
461560,132761,273,12,169.68,0.7176,Class 3 Flammable
461561,132761,219,1,10.19,0.0438,
461562,132762,477,4,7.64,0.0272,
461563,132762,336,6,158.4,0.8436,
461564,132762,590,2,32.5,0.1026,
461565,132763,386,4,133.24,0.6448,
461566,132764,238,1,31.62,0.1066,
461567,132765,66,24,460.32,1.8216,
461568,132765,727,4,55.72,0.2192,
461569,132765,537,1,7.15,0.0245,
461570,132765,729,1,4.08,0.0178,
461571,132765,598,4,36.32,0.1184,Class 3 Flammable
461572,132765,534,2,5.08,0.0164,
461573,132765,436,2,41.86,0.133,
461574,132765,720,2,12.08,0.045,
461575,132765,617,1,10.0,0.0516,
461576,132765,695,12,99.6,0.432,Class 3 Flammable
461577,132765,96,1,10.04,0.0461,Class 9 Misc
461578,132765,62,6,69.06,0.3438,
461579,132765,22,12,215.16,0.8304,
461580,132765,312,1,20.99,0.0758,
461581,132765,766,2,25.36,0.1176,
461582,132765,128,1,22.34,0.0722,
461583,132765,653,4,34.6,0.152,Class 3 Flammable
461584,132765,599,1,6.32,0.0288,
461585,132765,132,1,15.57,0.055,Class 3 Flammable
461586,132765,410,2,23.82,0.1182,
461587,132766,91,12,72.96,0.234,
461588,132766,305,1,17.94,0.0903,
461589,132767,383,2,38.38,0.12,Class 3 Flammable
461590,132768,628,6,13.98,0.0528,Class 9 Misc
461591,132769,16,1,26.96,0.1119,
461592,132769,678,12,214.92,1.1628,
461593,132770,771,2,32.7,0.1424,
461594,132771,326,6,64.56,0.2706,
461595,132771,303,4,39.88,0.1904,
461596,132771,636,6,162.72,0.5238,Class 9 Misc
461597,132771,260,6,54.6,0.3024,
461598,132771,122,24,76.08,0.3024,
461599,132771,68,1,6.29,0.0298,
461600,132771,732,2,69.86,0.3794,
461601,132771,730,1,14.28,0.0609,
461602,132771,532,1,8.79,0.0291,
461603,132771,574,1,1.75,0.0061,
461604,132772,325,6,112.62,0.5862,Class 3 Flammable
461605,132773,115,2,14.9,0.0474,
461606,132773,521,12,49.92,0.2292,
461607,132774,51,1,17.28,0.0674,
461608,132775,103,1,18.2,0.0708,
461609,132775,190,2,20.68,0.1076,Class 8 Corrosive
461610,132775,501,2,8.52,0.046,Class 3 Flammable
461611,132776,648,6,63.78,0.27,
461612,132776,35,1,16.5,0.0684,Class 9 Misc
461613,132777,349,12,54.12,0.2028,
461614,132777,575,6,127.26,0.579,
461615,132777,330,1,9.95,0.0473,Class 9 Misc
461616,132777,429,12,86.4,0.4116,
461617,132778,290,4,36.4,0.1828,
461618,132779,722,12,208.92,0.9924,
461619,132779,751,2,32.62,0.171,
461620,132779,544,1,5.66,0.0196,Class 9 Misc
461621,132779,703,2,42.6,0.142,
461622,132779,257,24,285.12,1.1904,
461623,132779,72,12,85.2,0.3492,
461624,132780,311,1,6.17,0.0193,
461625,132780,780,1,8.5,0.0401,
461626,132780,279,2,25.2,0.139,
461627,132781,698,24,349.44,1.7184,Class 3 Flammable
461628,132781,208,2,43.06,0.1584,
461629,132782,107,12,84.24,0.444,
461630,132782,386,4,133.24,0.6448,
461631,132783,447,2,19.8,0.0726,
461632,132784,272,4,6.64,0.0264,
461633,132784,57,2,70.9,0.3616,
461634,132784,125,2,35.08,0.167,
461635,132785,101,1,10.71,0.0567,
461636,132785,16,1,26.96,0.1119,
461637,132785,748,2,107.08,0.3374,
461638,132785,222,2,57.88,0.3044,
461639,132785,446,6,59.94,0.1974,
461640,132785,671,24,454.56,2.3616,
461641,132786,608,1,33.25,0.1252,
461642,132786,335,2,5.72,0.0202,
461643,132786,311,1,6.17,0.0193,
461644,132787,129,2,10.06,0.039,
461645,132787,357,4,17.32,0.0732,
461646,132788,230,1,10.49,0.0362,
461647,132788,619,1,31.93,0.115,
461648,132788,723,12,93.84,0.402,
461649,132788,325,1,18.77,0.0977,Class 3 Flammable
461650,132789,103,6,109.2,0.4248,
461651,132789,581,2,43.18,0.1984,
461652,132790,227,1,5.48,0.0285,
461653,132791,298,4,78.24,0.2772,
461654,132791,574,6,10.5,0.0366,
461655,132791,10,24,725.76,3.5832,
461656,132791,528,6,50.88,0.204,
461657,132791,134,24,76.32,0.288,
461658,132791,195,1,12.87,0.0427,
461659,132791,96,2,20.08,0.0922,Class 9 Misc
461660,132791,108,4,64.44,0.2672,
461661,132791,97,4,32.56,0.1512,Class 8 Corrosive
461662,132791,573,2,19.86,0.0626,
461663,132792,442,4,24.96,0.0812,
461664,132792,637,4,29.48,0.1312,
461665,132792,764,1,13.84,0.0434,
461666,132792,278,6,16.44,0.0636,
461667,132792,478,1,9.69,0.0508,Class 9 Misc
461668,132792,390,2,12.3,0.0628,
461669,132792,330,1,9.95,0.0473,Class 9 Misc
461670,132792,188,6,50.04,0.1866,
461671,132792,301,4,8.6,0.0376,
461672,132792,126,1,17.04,0.0695,Class 3 Flammable
461673,132793,448,6,36.66,0.1242,
461674,132793,276,4,75.88,0.268,
461675,132794,514,4,42.56,0.152,
461676,132795,106,4,68.76,0.2256,Class 8 Corrosive
461677,132796,11,2,41.26,0.1498,
461678,132796,248,2,37.42,0.1486,
461679,132796,151,1,9.69,0.0329,
461680,132796,472,2,22.18,0.0708,
461681,132797,597,12,169.2,0.5352,
461682,132798,7,1,27.77,0.0944,Class 8 Corrosive
461683,132799,381,2,24.94,0.1364,
461684,132799,157,2,15.7,0.0588,
461685,132799,641,1,3.4,0.0154,
461686,132799,392,1,15.6,0.0755,
461687,132799,202,2,73.34,0.3088,
461688,132799,123,1,16.73,0.0908,
461689,132800,433,1,3.63,0.0195,
461690,132800,313,2,44.5,0.1814,
461691,132800,598,1,9.08,0.0296,Class 3 Flammable
461692,132800,100,2,31.24,0.1606,
461693,132800,585,2,28.6,0.0912,
461694,132800,411,1,36.2,0.1836,
461695,132801,196,2,46.94,0.207,
461696,132802,756,1,12.1,0.0636,Class 8 Corrosive
461697,132802,598,1,9.08,0.0296,Class 3 Flammable
461698,132802,624,1,13.71,0.061,
461699,132803,316,4,18.2,0.0612,
461700,132803,655,6,12.0,0.0378,Class 8 Corrosive
461701,132803,221,12,211.56,0.7092,
461702,132803,684,12,271.68,0.906,Class 3 Flammable
461703,132804,493,6,51.9,0.2124,
461704,132804,404,2,26.08,0.0954,
461705,132804,387,2,44.34,0.1464,
461706,132805,115,6,44.7,0.1422,
461707,132805,320,1,7.86,0.0263,
461708,132805,737,2,23.3,0.095,
461709,132805,60,2,10.34,0.0352,
461710,132805,766,24,304.32,1.4112,
461711,132805,458,1,15.48,0.0629,
461712,132806,313,2,44.5,0.1814,
461713,132806,192,12,182.76,0.984,Class 3 Flammable
461714,132806,292,1,15.48,0.0698,
461715,132807,173,2,20.72,0.1058,
461716,132808,304,1,7.88,0.0436,
461717,132808,760,1,2.94,0.0116,Class 3 Flammable
461718,132809,372,1,7.06,0.0257,
461719,132809,313,2,44.5,0.1814,
461720,132810,91,6,36.48,0.117,
461721,132810,668,6,49.62,0.1866,
461722,132810,583,1,3.48,0.0121,
461723,132810,609,2,29.9,0.101,
461724,132810,1,6,51.66,0.198,Class 9 Misc
461725,132810,714,1,14.23,0.0779,
461726,132810,312,2,41.98,0.1516,
461727,132810,164,24,43.68,0.2256,
461728,132810,44,6,43.62,0.1644,
461729,132810,740,4,116.08,0.4216,
461730,132810,462,2,24.92,0.1046,
461731,132810,412,2,19.8,0.0822,Class 3 Flammable
461732,132810,363,24,326.4,1.1208,
461733,132810,59,6,144.12,0.5082,
461734,132810,163,4,93.84,0.4644,
461735,132810,347,1,27.66,0.0976,
461736,132810,400,12,137.88,0.6264,
461737,132810,146,4,10.8,0.0528,Class 8 Corrosive
461738,132810,447,1,9.9,0.0363,
461739,132810,271,12,244.68,1.0668,
461740,132811,755,2,4.56,0.0196,
461741,132811,725,6,122.88,0.4362,
461742,132811,339,2,15.3,0.0608,
461743,132811,50,1,2.81,0.0141,
461744,132812,629,24,157.44,0.5952,
461745,132812,440,4,77.6,0.2888,
461746,132812,290,1,9.1,0.0457,
461747,132812,493,2,17.3,0.0708,
461748,132813,623,1,4.39,0.014,
461749,132814,644,12,177.36,0.7788,
461750,132814,523,12,108.12,0.3408,Class 8 Corrosive
461751,132815,499,1,24.5,0.1179,
461752,132816,171,2,13.22,0.0416,
461753,132816,443,1,12.38,0.0558,
461754,132816,93,1,42.95,0.1553,
461755,132817,341,6,96.84,0.3528,
461756,132817,370,2,12.7,0.0588,Class 8 Corrosive
461757,132817,11,24,495.12,1.7976,
461758,132817,604,6,49.2,0.2172,
461759,132817,445,4,29.6,0.116,
461760,132817,312,2,41.98,0.1516,
461761,132817,240,24,468.96,2.5008,Class 8 Corrosive
461762,132817,453,12,223.68,0.8076,
461763,132817,67,1,6.35,0.0275,
461764,132817,468,4,50.76,0.1736,
461765,132817,672,6,106.38,0.4398,
461766,132817,105,6,112.86,0.5496,
461767,132817,496,1,3.6,0.0183,
461768,132817,4,1,5.63,0.0227,
461769,132817,268,4,59.12,0.2372,
461770,132817,250,1,3.44,0.0155,
461771,132817,564,1,3.7,0.0175,
461772,132817,521,1,4.16,0.0191,
461773,132817,536,2,26.22,0.1018,
461774,132817,393,4,61.12,0.3288,
461775,132818,150,12,236.04,0.7404,
461776,132819,415,4,74.6,0.3872,
461777,132820,389,4,114.08,0.408,
461778,132820,329,4,37.32,0.13,
461779,132820,678,2,35.82,0.1938,
461780,132821,654,1,19.18,0.0908,
461781,132821,434,4,57.44,0.198,Class 3 Flammable
461782,132821,608,4,133.0,0.5008,
461783,132821,448,1,6.11,0.0207,
461784,132822,501,2,8.52,0.046,Class 3 Flammable
461785,132822,369,6,90.84,0.4116,
461786,132822,750,2,58.86,0.1916,
461787,132822,181,1,6.93,0.0323,
461788,132822,439,1,9.16,0.0448,
461789,132822,10,4,120.96,0.5972,
461790,132822,86,6,35.76,0.1338,
461791,132822,615,4,51.92,0.2476,
461792,132822,479,6,159.24,0.5394,
461793,132822,340,1,5.92,0.0313,
461794,132823,561,6,92.76,0.4818,
461795,132823,421,2,12.96,0.0712,
461796,132824,654,2,38.36,0.1816,
461797,132824,188,6,50.04,0.1866,
461798,132824,259,1,5.87,0.032,
461799,132825,69,4,29.96,0.1408,Class 3 Flammable
461800,132825,1,1,8.61,0.033,Class 9 Misc
461801,132825,94,1,13.81,0.0546,
461802,132825,731,1,7.82,0.0257,
461803,132825,341,4,64.56,0.2352,
461804,132825,425,4,69.88,0.3232,
461805,132826,135,6,38.52,0.1398,
461806,132827,572,24,159.12,0.588,Class 3 Flammable
461807,132827,732,1,34.93,0.1897,
461808,132827,107,6,42.12,0.222,
461809,132828,449,2,40.76,0.1594,Class 8 Corrosive
461810,132829,240,6,117.24,0.6252,Class 8 Corrosive
461811,132830,77,6,148.02,0.7728,
461812,132830,652,4,72.0,0.2788,
461813,132831,579,2,13.5,0.0662,Class 8 Corrosive
461814,132832,355,1,11.93,0.0467,
461815,132832,591,2,36.4,0.1198,Class 8 Corrosive
461816,132833,144,2,17.68,0.0804,
461817,132834,132,4,62.28,0.22,Class 3 Flammable
461818,132834,24,1,13.04,0.0534,
461819,132834,79,1,11.28,0.0578,
461820,132834,217,4,47.24,0.1536,
461821,132834,219,1,10.19,0.0438,
461822,132834,366,4,25.08,0.0824,
461823,132834,187,6,77.64,0.2766,
461824,132834,380,2,35.68,0.122,Class 8 Corrosive
461825,132834,440,2,38.8,0.1444,
461826,132834,13,12,128.28,0.51,
461827,132834,327,24,183.84,0.9456,
461828,132834,304,1,7.88,0.0436,
461829,132834,691,1,8.43,0.03,Class 8 Corrosive
461830,132834,310,1,15.57,0.0735,
461831,132834,660,1,10.83,0.0372,
461832,132834,365,2,53.62,0.2916,
461833,132834,771,4,65.4,0.2848,
461834,132834,119,4,160.8,0.694,
461835,132834,230,4,41.96,0.1448,
461836,132834,661,6,10.8,0.0372,
461837,132835,422,1,7.69,0.0241,
461838,132836,363,6,81.6,0.2802,
461839,132836,146,4,10.8,0.0528,Class 8 Corrosive
461840,132837,325,2,37.54,0.1954,Class 3 Flammable
461841,132837,227,6,32.88,0.171,
461842,132837,532,2,17.58,0.0582,
461843,132837,567,4,61.12,0.2,
461844,132837,451,6,135.12,0.6576,
461845,132837,693,1,21.7,0.1125,
461846,132838,47,6,91.08,0.3612,
461847,132838,394,6,104.94,0.4248,
461848,132838,115,6,44.7,0.1422,
461849,132838,18,4,33.16,0.1248,Class 8 Corrosive
461850,132838,63,1,5.42,0.0212,
461851,132838,551,1,24.39,0.0843,
461852,132838,136,4,42.48,0.1772,
461853,132838,673,12,139.68,0.594,
461854,132838,465,12,298.08,0.9804,
461855,132838,580,1,8.69,0.0344,
461856,132838,252,24,462.72,2.2536,
461857,132838,165,6,123.84,0.4056,
461858,132838,422,12,92.28,0.2892,
461859,132838,398,2,52.9,0.2856,Class 9 Misc
461860,132838,208,6,129.18,0.4752,
461861,132838,527,4,19.28,0.0776,
461862,132838,291,1,6.03,0.0329,
461863,132838,674,1,25.34,0.088,
461864,132838,435,4,18.08,0.0572,
461865,132838,431,2,27.72,0.0916,
461866,132839,642,2,8.18,0.0344,
461867,132840,163,1,23.46,0.1161,
461868,132841,693,2,43.4,0.225,
461869,132841,388,6,41.94,0.1674,
461870,132842,305,1,17.94,0.0903,
