invoice_id,invoice_number,customer_id,invoice_date,due_date,net_amount_aud,gst_amount_aud,total_amount_aud,payment_date,invoice_status
18753,INV-202505-000471,471,2025-05-31,2025-07-15,1436.34,143.63,1579.97,2025-06-25,PAID
18754,INV-202506-000471,471,2025-06-30,2025-08-14,1726.64,172.66,1899.3,2025-08-09,PAID
18755,INV-202507-000471,471,2025-07-31,2025-09-14,2401.04,240.1,2641.14,2025-09-01,PAID
18756,INV-202509-000471,471,2025-09-30,2025-11-14,367.99,36.8,404.79,2025-10-19,PAID
18757,INV-202510-000471,471,2025-10-31,2025-12-15,1452.99,145.3,1598.29,2025-12-31,PAID_LATE
18758,INV-202511-000471,471,2025-11-30,2026-01-14,1675.17,167.52,1842.69,2026-01-09,PAID
18759,INV-202601-000471,471,2026-01-31,2026-03-17,925.32,92.53,1017.85,2026-03-21,PAID_LATE
18760,INV-202602-000471,471,2026-02-28,2026-04-14,1285.49,128.55,1414.04,2026-04-06,PAID
18761,INV-202603-000471,471,2026-03-31,2026-05-15,484.41,48.44,532.85,2026-05-11,PAID
18762,INV-202604-000471,471,2026-04-30,2026-06-14,245.51,24.55,270.06,2026-06-12,PAID
18763,INV-202605-000471,471,2026-05-31,2026-07-15,239.44,23.94,263.38,,OUTSTANDING
18764,INV-202606-000471,471,2026-06-30,2026-08-14,1048.9,104.89,1153.79,2026-08-01,PAID
18765,INV-202301-000472,472,2023-01-31,2023-03-02,4930.98,493.1,5424.08,2023-02-22,PAID
18766,INV-202302-000472,472,2023-02-28,2023-03-30,3832.49,383.25,4215.74,2023-03-27,PAID
18767,INV-202303-000472,472,2023-03-31,2023-04-30,5138.85,513.88,5652.73,2023-04-25,PAID
18768,INV-202304-000472,472,2023-04-30,2023-05-30,6252.96,625.3,6878.26,2023-05-21,PAID
18769,INV-202305-000472,472,2023-05-31,2023-06-30,6844.85,684.49,7529.34,2023-06-27,PAID
18770,INV-202306-000472,472,2023-06-30,2023-07-30,3686.11,368.61,4054.72,2023-07-22,PAID
18771,INV-202307-000472,472,2023-07-31,2023-08-30,7226.59,722.66,7949.25,2023-08-26,PAID
18772,INV-202308-000472,472,2023-08-31,2023-09-30,4235.75,423.57,4659.32,2023-09-23,PAID
18773,INV-202309-000472,472,2023-09-30,2023-10-30,7879.81,787.98,8667.79,2023-10-28,PAID
18774,INV-202310-000472,472,2023-10-31,2023-11-30,4374.38,437.44,4811.82,2023-11-21,PAID
18775,INV-202311-000472,472,2023-11-30,2023-12-30,5403.61,540.36,5943.97,2023-12-25,PAID
18776,INV-202312-000472,472,2023-12-31,2024-01-30,5722.32,572.23,6294.55,2024-01-22,PAID
18777,INV-202401-000472,472,2024-01-31,2024-03-01,4082.68,408.27,4490.95,2024-03-07,PAID_LATE
18778,INV-202402-000472,472,2024-02-29,2024-03-30,4253.4,425.34,4678.74,2024-03-27,PAID
18779,INV-202403-000472,472,2024-03-31,2024-04-30,6975.0,697.5,7672.5,2024-04-28,PAID
18780,INV-202404-000472,472,2024-04-30,2024-05-30,4868.95,486.9,5355.85,2024-05-25,PAID
18781,INV-202405-000472,472,2024-05-31,2024-06-30,4579.76,457.98,5037.74,2024-06-28,PAID
18782,INV-202406-000472,472,2024-06-30,2024-07-30,3207.99,320.8,3528.79,2024-07-23,PAID
18783,INV-202407-000472,472,2024-07-31,2024-08-30,6587.82,658.78,7246.6,2024-09-13,PAID_LATE
18784,INV-202408-000472,472,2024-08-31,2024-09-30,4997.77,499.78,5497.55,2024-09-20,PAID
18785,INV-202409-000472,472,2024-09-30,2024-10-30,3803.26,380.33,4183.59,2024-10-26,PAID
18786,INV-202410-000472,472,2024-10-31,2024-11-30,8556.58,855.66,9412.24,2024-11-25,PAID
18787,INV-202411-000472,472,2024-11-30,2024-12-30,8779.84,877.98,9657.82,2024-12-25,PAID
18788,INV-202412-000472,472,2024-12-31,2025-01-30,3321.95,332.19,3654.14,2025-01-26,PAID
18789,INV-202501-000472,472,2025-01-31,2025-03-02,3127.95,312.79,3440.74,2025-02-23,PAID
18790,INV-202502-000472,472,2025-02-28,2025-03-30,3247.63,324.76,3572.39,2025-03-27,PAID
18791,INV-202503-000472,472,2025-03-31,2025-04-30,5926.83,592.68,6519.51,2025-04-26,PAID
18792,INV-202504-000472,472,2025-04-30,2025-05-30,3787.37,378.74,4166.11,2025-05-12,PAID
18793,INV-202505-000472,472,2025-05-31,2025-06-30,6846.93,684.69,7531.62,2025-06-21,PAID
18794,INV-202506-000472,472,2025-06-30,2025-07-30,3428.82,342.88,3771.7,2025-07-17,PAID
18795,INV-202507-000472,472,2025-07-31,2025-08-30,8875.33,887.53,9762.86,2025-08-21,PAID
18796,INV-202508-000472,472,2025-08-31,2025-09-30,7232.31,723.23,7955.54,2025-09-27,PAID
18797,INV-202509-000472,472,2025-09-30,2025-10-30,8897.26,889.73,9786.99,2025-10-20,PAID
18798,INV-202510-000472,472,2025-10-31,2025-11-30,4975.78,497.58,5473.36,2025-11-27,PAID
18799,INV-202511-000472,472,2025-11-30,2025-12-30,7395.9,739.59,8135.49,2025-12-27,PAID
18800,INV-202512-000472,472,2025-12-31,2026-01-30,5516.1,551.61,6067.71,2026-02-03,PAID_LATE
18801,INV-202601-000472,472,2026-01-31,2026-03-02,3854.53,385.45,4239.98,2026-03-11,PAID_LATE
18802,INV-202602-000472,472,2026-02-28,2026-03-30,4131.05,413.11,4544.16,2026-03-30,PAID
18803,INV-202603-000472,472,2026-03-31,2026-04-30,7437.37,743.74,8181.11,2026-04-21,PAID
18804,INV-202604-000472,472,2026-04-30,2026-05-30,5645.53,564.55,6210.08,,OUTSTANDING
18805,INV-202605-000472,472,2026-05-31,2026-06-30,6168.61,616.86,6785.47,2026-06-24,PAID
18806,INV-202606-000472,472,2026-06-30,2026-07-30,12359.71,1235.97,13595.68,2026-07-21,PAID
18807,INV-202301-000473,473,2023-01-31,2023-03-02,869.2,86.92,956.12,2023-02-19,PAID
18808,INV-202302-000473,473,2023-02-28,2023-03-30,1294.09,129.41,1423.5,2023-03-21,PAID
18809,INV-202303-000473,473,2023-03-31,2023-04-30,4002.7,400.27,4402.97,2023-04-29,PAID
18810,INV-202304-000473,473,2023-04-30,2023-05-30,3881.16,388.12,4269.28,2023-05-25,PAID
18811,INV-202305-000473,473,2023-05-31,2023-06-30,2932.85,293.29,3226.14,2023-06-27,PAID
18812,INV-202306-000473,473,2023-06-30,2023-07-30,1891.19,189.12,2080.31,2023-07-25,PAID
18813,INV-202307-000473,473,2023-07-31,2023-08-30,2247.76,224.78,2472.54,2023-09-20,PAID_LATE
18814,INV-202308-000473,473,2023-08-31,2023-09-30,3721.93,372.19,4094.12,2023-09-24,PAID
18815,INV-202309-000473,473,2023-09-30,2023-10-30,4552.36,455.24,5007.6,2023-10-25,PAID
18816,INV-202310-000473,473,2023-10-31,2023-11-30,1318.44,131.84,1450.28,2023-11-27,PAID
18817,INV-202311-000473,473,2023-11-30,2023-12-30,2914.52,291.45,3205.97,2023-12-24,PAID
18818,INV-202312-000473,473,2023-12-31,2024-01-30,2529.75,252.98,2782.73,2024-02-29,PAID_LATE
18819,INV-202401-000473,473,2024-01-31,2024-03-01,2142.72,214.27,2356.99,2024-02-28,PAID
18820,INV-202402-000473,473,2024-02-29,2024-03-30,988.63,98.86,1087.49,2024-04-17,PAID_LATE
18821,INV-202403-000473,473,2024-03-31,2024-04-30,3426.99,342.7,3769.69,2024-04-28,PAID
18822,INV-202404-000473,473,2024-04-30,2024-05-30,2692.97,269.3,2962.27,2024-05-26,PAID
18823,INV-202405-000473,473,2024-05-31,2024-06-30,387.42,38.74,426.16,2024-06-21,PAID
18824,INV-202406-000473,473,2024-06-30,2024-07-30,1538.35,153.84,1692.19,2024-07-25,PAID
18825,INV-202407-000473,473,2024-07-31,2024-08-30,1487.45,148.75,1636.2,2024-08-28,PAID
18826,INV-202408-000473,473,2024-08-31,2024-09-30,1452.03,145.2,1597.23,2024-09-26,PAID
18827,INV-202409-000473,473,2024-09-30,2024-10-30,3618.54,361.85,3980.39,2024-11-17,PAID_LATE
18828,INV-202410-000473,473,2024-10-31,2024-11-30,4390.08,439.01,4829.09,2024-11-23,PAID
18829,INV-202411-000473,473,2024-11-30,2024-12-30,2229.81,222.98,2452.79,2024-12-26,PAID
18830,INV-202412-000473,473,2024-12-31,2025-01-30,2134.2,213.42,2347.62,2025-01-28,PAID
18831,INV-202501-000473,473,2025-01-31,2025-03-02,1062.8,106.28,1169.08,2025-02-27,PAID
18832,INV-202502-000473,473,2025-02-28,2025-03-30,1705.3,170.53,1875.83,2025-04-08,PAID_LATE
18833,INV-202503-000473,473,2025-03-31,2025-04-30,1343.81,134.38,1478.19,2025-04-30,PAID
18834,INV-202504-000473,473,2025-04-30,2025-05-30,2336.16,233.62,2569.78,2025-05-04,PAID
18835,INV-202505-000473,473,2025-05-31,2025-06-30,3167.47,316.75,3484.22,2025-06-25,PAID
18836,INV-202506-000473,473,2025-06-30,2025-07-30,472.97,47.3,520.27,2025-07-29,PAID
18837,INV-202507-000473,473,2025-07-31,2025-08-30,1836.95,183.69,2020.64,2025-08-16,PAID
18838,INV-202508-000473,473,2025-08-31,2025-09-30,2275.97,227.6,2503.57,2025-09-29,PAID
18839,INV-202509-000473,473,2025-09-30,2025-10-30,1862.75,186.28,2049.03,2025-10-29,PAID
18840,INV-202510-000473,473,2025-10-31,2025-11-30,2505.6,250.56,2756.16,2025-11-25,PAID
18841,INV-202511-000473,473,2025-11-30,2025-12-30,2734.22,273.42,3007.64,2025-12-19,PAID
18842,INV-202512-000473,473,2025-12-31,2026-01-30,924.35,92.44,1016.79,2026-01-20,PAID
18843,INV-202601-000473,473,2026-01-31,2026-03-02,1158.38,115.84,1274.22,2026-03-27,PAID_LATE
18844,INV-202602-000473,473,2026-02-28,2026-03-30,3519.47,351.95,3871.42,2026-03-28,PAID
18845,INV-202603-000473,473,2026-03-31,2026-04-30,2965.47,296.55,3262.02,2026-04-14,PAID
18846,INV-202604-000473,473,2026-04-30,2026-05-30,2861.18,286.12,3147.3,2026-05-15,PAID
18847,INV-202605-000473,473,2026-05-31,2026-06-30,2063.27,206.33,2269.6,2026-06-24,PAID
18848,INV-202606-000473,473,2026-06-30,2026-07-30,2240.87,224.09,2464.96,2026-07-25,PAID
18849,INV-202301-000474,474,2023-01-31,2023-03-02,3964.66,396.47,4361.13,2023-02-28,PAID
18850,INV-202302-000474,474,2023-02-28,2023-03-30,7630.19,763.02,8393.21,2023-03-25,PAID
18851,INV-202303-000474,474,2023-03-31,2023-04-30,3432.54,343.25,3775.79,2023-04-23,PAID
18852,INV-202304-000474,474,2023-04-30,2023-05-30,1492.35,149.23,1641.58,2023-05-17,PAID
18853,INV-202305-000474,474,2023-05-31,2023-06-30,4393.28,439.33,4832.61,2023-06-15,PAID
18854,INV-202306-000474,474,2023-06-30,2023-07-30,2220.97,222.1,2443.07,2023-07-13,PAID
18855,INV-202307-000474,474,2023-07-31,2023-08-30,1736.25,173.63,1909.88,2023-08-25,PAID
18856,INV-202308-000474,474,2023-08-31,2023-09-30,2741.3,274.13,3015.43,2023-09-23,PAID
18857,INV-202309-000474,474,2023-09-30,2023-10-30,5283.05,528.31,5811.36,2023-10-19,PAID
18858,INV-202310-000474,474,2023-10-31,2023-11-30,4118.78,411.88,4530.66,2023-11-17,PAID
18859,INV-202311-000474,474,2023-11-30,2023-12-30,3977.95,397.8,4375.75,2023-12-27,PAID
18860,INV-202312-000474,474,2023-12-31,2024-01-30,2637.78,263.78,2901.56,2024-01-21,PAID
18861,INV-202401-000474,474,2024-01-31,2024-03-01,2518.65,251.86,2770.51,2024-02-29,PAID
18862,INV-202402-000474,474,2024-02-29,2024-03-30,3223.23,322.32,3545.55,2024-03-22,PAID
18863,INV-202403-000474,474,2024-03-31,2024-04-30,1142.09,114.21,1256.3,2024-04-24,PAID
18864,INV-202404-000474,474,2024-04-30,2024-05-30,3873.38,387.34,4260.72,2024-05-18,PAID
18865,INV-202405-000474,474,2024-05-31,2024-06-30,4835.63,483.56,5319.19,2024-06-21,PAID
18866,INV-202406-000474,474,2024-06-30,2024-07-30,3812.61,381.26,4193.87,2024-07-11,PAID
18867,INV-202407-000474,474,2024-07-31,2024-08-30,2338.26,233.83,2572.09,2024-08-29,PAID
18868,INV-202408-000474,474,2024-08-31,2024-09-30,5558.91,555.89,6114.8,2024-11-01,PAID_LATE
18869,INV-202409-000474,474,2024-09-30,2024-10-30,4548.61,454.86,5003.47,2024-10-24,PAID
18870,INV-202410-000474,474,2024-10-31,2024-11-30,5649.13,564.91,6214.04,2024-11-29,PAID
18871,INV-202411-000474,474,2024-11-30,2024-12-30,4102.93,410.29,4513.22,2024-12-26,PAID
18872,INV-202412-000474,474,2024-12-31,2025-01-30,2310.81,231.08,2541.89,2025-01-23,PAID
18873,INV-202501-000474,474,2025-01-31,2025-03-02,3204.62,320.46,3525.08,2025-02-25,PAID
18874,INV-202502-000474,474,2025-02-28,2025-03-30,1738.34,173.83,1912.17,2025-05-13,PAID_LATE
18875,INV-202503-000474,474,2025-03-31,2025-04-30,2069.4,206.94,2276.34,2025-04-22,PAID
18876,INV-202504-000474,474,2025-04-30,2025-05-30,3580.96,358.1,3939.06,2025-05-13,PAID
18877,INV-202505-000474,474,2025-05-31,2025-06-30,2634.56,263.46,2898.02,2025-06-27,PAID
18878,INV-202506-000474,474,2025-06-30,2025-07-30,2428.99,242.9,2671.89,2025-07-18,PAID
18879,INV-202507-000474,474,2025-07-31,2025-08-30,1593.75,159.38,1753.13,2025-08-17,PAID
18880,INV-202508-000474,474,2025-08-31,2025-09-30,2561.94,256.19,2818.13,2025-09-27,PAID
18881,INV-202509-000474,474,2025-09-30,2025-10-30,2861.32,286.13,3147.45,2025-11-08,PAID_LATE
18882,INV-202510-000474,474,2025-10-31,2025-11-30,4719.24,471.92,5191.16,,OUTSTANDING
18883,INV-202511-000474,474,2025-11-30,2025-12-30,2830.51,283.05,3113.56,2025-12-27,PAID
18884,INV-202512-000474,474,2025-12-31,2026-01-30,6702.82,670.28,7373.1,2026-02-14,PAID_LATE
18885,INV-202601-000474,474,2026-01-31,2026-03-02,1519.37,151.94,1671.31,2026-02-16,PAID
18886,INV-202602-000474,474,2026-02-28,2026-03-30,2994.84,299.48,3294.32,2026-04-17,PAID_LATE
18887,INV-202603-000474,474,2026-03-31,2026-04-30,2672.35,267.24,2939.59,2026-04-29,PAID
18888,INV-202604-000474,474,2026-04-30,2026-05-30,4932.86,493.29,5426.15,2026-05-23,PAID
18889,INV-202605-000474,474,2026-05-31,2026-06-30,2555.06,255.51,2810.57,2026-06-23,PAID
18890,INV-202606-000474,474,2026-06-30,2026-07-30,4302.98,430.3,4733.28,2026-07-23,PAID
18891,INV-202301-000475,475,2023-01-31,2023-03-02,159.84,15.98,175.82,,OUTSTANDING
18892,INV-202302-000475,475,2023-02-28,2023-03-30,175.43,17.54,192.97,2023-03-19,PAID
18893,INV-202303-000475,475,2023-03-31,2023-04-30,146.64,14.66,161.3,,OUTSTANDING
18894,INV-202304-000475,475,2023-04-30,2023-05-30,354.39,35.44,389.83,2023-05-27,PAID
18895,INV-202305-000475,475,2023-05-31,2023-06-30,145.77,14.58,160.35,2023-06-15,PAID
18896,INV-202306-000475,475,2023-06-30,2023-07-30,662.29,66.23,728.52,2023-07-29,PAID
18897,INV-202308-000475,475,2023-08-31,2023-09-30,553.91,55.39,609.3,,OUTSTANDING
18898,INV-202310-000475,475,2023-10-31,2023-11-30,703.14,70.31,773.45,2023-11-18,PAID
18899,INV-202311-000475,475,2023-11-30,2023-12-30,650.76,65.08,715.84,2024-01-21,PAID_LATE
18900,INV-202312-000475,475,2023-12-31,2024-01-30,480.54,48.05,528.59,2024-01-23,PAID
18901,INV-202401-000475,475,2024-01-31,2024-03-01,611.53,61.15,672.68,2024-02-27,PAID
18902,INV-202402-000475,475,2024-02-29,2024-03-30,949.6,94.96,1044.56,2024-03-28,PAID
18903,INV-202403-000475,475,2024-03-31,2024-04-30,367.58,36.76,404.34,2024-04-17,PAID
18904,INV-202404-000475,475,2024-04-30,2024-05-30,589.5,58.95,648.45,2024-05-26,PAID
18905,INV-202406-000475,475,2024-06-30,2024-07-30,393.55,39.36,432.91,2024-07-28,PAID
18906,INV-202407-000475,475,2024-07-31,2024-08-30,1056.07,105.61,1161.68,2024-09-14,PAID_LATE
18907,INV-202408-000475,475,2024-08-31,2024-09-30,1212.47,121.25,1333.72,2024-09-11,PAID
18908,INV-202409-000475,475,2024-09-30,2024-10-30,638.03,63.8,701.83,2024-11-14,PAID_LATE
18909,INV-202410-000475,475,2024-10-31,2024-11-30,487.48,48.75,536.23,2024-11-08,PAID
18910,INV-202411-000475,475,2024-11-30,2024-12-30,1481.35,148.14,1629.49,2024-12-29,PAID
18911,INV-202412-000475,475,2024-12-31,2025-01-30,527.89,52.79,580.68,2025-01-17,PAID
18912,INV-202501-000475,475,2025-01-31,2025-03-02,119.08,11.91,130.99,2025-02-25,PAID
18913,INV-202503-000475,475,2025-03-31,2025-04-30,379.65,37.96,417.61,2025-04-29,PAID
18914,INV-202504-000475,475,2025-04-30,2025-05-30,862.7,86.27,948.97,2025-05-09,PAID
18915,INV-202505-000475,475,2025-05-31,2025-06-30,652.44,65.24,717.68,2025-06-29,PAID
18916,INV-202506-000475,475,2025-06-30,2025-07-30,202.86,20.29,223.15,2025-07-27,PAID
18917,INV-202507-000475,475,2025-07-31,2025-08-30,2819.36,281.94,3101.3,2025-08-21,PAID
18918,INV-202508-000475,475,2025-08-31,2025-09-30,724.07,72.41,796.48,2025-09-25,PAID
18919,INV-202509-000475,475,2025-09-30,2025-10-30,691.93,69.19,761.12,2025-10-26,PAID
18920,INV-202510-000475,475,2025-10-31,2025-11-30,1265.9,126.59,1392.49,2026-01-12,PAID_LATE
18921,INV-202511-000475,475,2025-11-30,2025-12-30,647.81,64.78,712.59,2025-12-21,PAID
18922,INV-202512-000475,475,2025-12-31,2026-01-30,735.18,73.52,808.7,2026-01-19,PAID
18923,INV-202601-000475,475,2026-01-31,2026-03-02,444.27,44.43,488.7,2026-02-23,PAID
18924,INV-202602-000475,475,2026-02-28,2026-03-30,126.08,12.61,138.69,2026-03-19,PAID
18925,INV-202603-000475,475,2026-03-31,2026-04-30,1206.22,120.62,1326.84,2026-04-18,PAID
18926,INV-202604-000475,475,2026-04-30,2026-05-30,1537.23,153.72,1690.95,2026-06-02,PAID_LATE
18927,INV-202605-000475,475,2026-05-31,2026-06-30,106.87,10.69,117.56,2026-06-24,PAID
18928,INV-202606-000475,475,2026-06-30,2026-07-30,829.01,82.9,911.91,2026-07-29,PAID
18929,INV-202301-000476,476,2023-01-31,2023-04-01,97.31,9.73,107.04,2023-03-26,PAID
18930,INV-202302-000476,476,2023-02-28,2023-04-29,193.77,19.38,213.15,2023-05-04,PAID_LATE
18931,INV-202303-000476,476,2023-03-31,2023-05-30,375.89,37.59,413.48,2023-05-15,PAID
18932,INV-202304-000476,476,2023-04-30,2023-06-29,642.78,64.28,707.06,2023-06-22,PAID
18933,INV-202305-000476,476,2023-05-31,2023-07-30,690.61,69.06,759.67,2023-07-22,PAID
18934,INV-202306-000476,476,2023-06-30,2023-08-29,123.99,12.4,136.39,2023-08-26,PAID
18935,INV-202308-000476,476,2023-08-31,2023-10-30,374.3,37.43,411.73,2023-10-07,PAID
18936,INV-202309-000476,476,2023-09-30,2023-11-29,136.09,13.61,149.7,2023-11-20,PAID
18937,INV-202310-000476,476,2023-10-31,2023-12-30,1174.21,117.42,1291.63,2023-12-29,PAID
18938,INV-202311-000476,476,2023-11-30,2024-01-29,454.2,45.42,499.62,,OUTSTANDING
18939,INV-202312-000476,476,2023-12-31,2024-02-29,511.64,51.16,562.8,2024-02-05,PAID
18940,INV-202401-000476,476,2024-01-31,2024-03-31,282.37,28.24,310.61,2024-03-22,PAID
18941,INV-202402-000476,476,2024-02-29,2024-04-29,200.29,20.03,220.32,2024-04-24,PAID
18942,INV-202403-000476,476,2024-03-31,2024-05-30,576.15,57.62,633.77,2024-05-27,PAID
18943,INV-202404-000476,476,2024-04-30,2024-06-29,390.18,39.02,429.2,2024-06-18,PAID
18944,INV-202405-000476,476,2024-05-31,2024-07-30,243.36,24.34,267.7,2024-07-20,PAID
18945,INV-202406-000476,476,2024-06-30,2024-08-29,988.11,98.81,1086.92,2024-08-18,PAID
18946,INV-202407-000476,476,2024-07-31,2024-09-29,346.94,34.69,381.63,2024-09-20,PAID
18947,INV-202408-000476,476,2024-08-31,2024-10-30,842.38,84.24,926.62,,OUTSTANDING
18948,INV-202409-000476,476,2024-09-30,2024-11-29,655.11,65.51,720.62,2024-11-21,PAID
18949,INV-202410-000476,476,2024-10-31,2024-12-30,956.39,95.64,1052.03,2024-12-17,PAID
18950,INV-202411-000476,476,2024-11-30,2025-01-29,626.07,62.61,688.68,2025-01-21,PAID
18951,INV-202412-000476,476,2024-12-31,2025-03-01,413.51,41.35,454.86,2025-03-14,PAID_LATE
18952,INV-202503-000476,476,2025-03-31,2025-05-30,729.82,72.98,802.8,2025-05-26,PAID
18953,INV-202504-000476,476,2025-04-30,2025-06-29,340.66,34.07,374.73,2025-06-25,PAID
18954,INV-202505-000476,476,2025-05-31,2025-07-30,501.55,50.16,551.71,2025-08-08,PAID_LATE
18955,INV-202506-000476,476,2025-06-30,2025-08-29,716.98,71.7,788.68,2025-09-03,PAID_LATE
18956,INV-202507-000476,476,2025-07-31,2025-09-29,1010.94,101.09,1112.03,2025-09-25,PAID
18957,INV-202508-000476,476,2025-08-31,2025-10-30,766.84,76.68,843.52,2025-10-11,PAID
18958,INV-202509-000476,476,2025-09-30,2025-11-29,493.31,49.33,542.64,2025-11-25,PAID
18959,INV-202510-000476,476,2025-10-31,2025-12-30,538.94,53.89,592.83,2025-12-22,PAID
18960,INV-202511-000476,476,2025-11-30,2026-01-29,813.58,81.36,894.94,2026-01-15,PAID
18961,INV-202512-000476,476,2025-12-31,2026-03-01,1264.99,126.5,1391.49,2026-02-22,PAID
18962,INV-202601-000476,476,2026-01-31,2026-04-01,625.32,62.53,687.85,2026-03-28,PAID
18963,INV-202602-000476,476,2026-02-28,2026-04-29,1419.89,141.99,1561.88,2026-04-22,PAID
18964,INV-202603-000476,476,2026-03-31,2026-05-30,1301.35,130.14,1431.49,2026-05-27,PAID
18965,INV-202604-000476,476,2026-04-30,2026-06-29,1054.24,105.42,1159.66,2026-06-23,PAID
18966,INV-202605-000476,476,2026-05-31,2026-07-30,121.88,12.19,134.07,2026-08-26,PAID_LATE
18967,INV-202606-000476,476,2026-06-30,2026-08-29,578.11,57.81,635.92,2026-08-25,PAID
18968,INV-202301-000477,477,2023-01-31,2023-04-01,370.43,37.04,407.47,2023-03-23,PAID
18969,INV-202302-000477,477,2023-02-28,2023-04-29,442.37,44.24,486.61,2023-04-27,PAID
18970,INV-202303-000477,477,2023-03-31,2023-05-30,483.33,48.33,531.66,2023-05-21,PAID
18971,INV-202304-000477,477,2023-04-30,2023-06-29,867.44,86.74,954.18,2023-06-27,PAID
18972,INV-202305-000477,477,2023-05-31,2023-07-30,1494.18,149.42,1643.6,2023-07-26,PAID
18973,INV-202306-000477,477,2023-06-30,2023-08-29,168.34,16.83,185.17,2023-08-15,PAID
18974,INV-202307-000477,477,2023-07-31,2023-09-29,713.68,71.37,785.05,2023-09-27,PAID
18975,INV-202308-000477,477,2023-08-31,2023-10-30,978.74,97.87,1076.61,2023-10-26,PAID
18976,INV-202310-000477,477,2023-10-31,2023-12-30,489.92,48.99,538.91,2023-12-24,PAID
18977,INV-202311-000477,477,2023-11-30,2024-01-29,368.5,36.85,405.35,2024-01-25,PAID
18978,INV-202312-000477,477,2023-12-31,2024-02-29,1104.74,110.47,1215.21,2024-02-10,PAID
18979,INV-202401-000477,477,2024-01-31,2024-03-31,313.67,31.37,345.04,2024-03-26,PAID
18980,INV-202402-000477,477,2024-02-29,2024-04-29,708.91,70.89,779.8,2024-05-03,PAID_LATE
18981,INV-202403-000477,477,2024-03-31,2024-05-30,576.9,57.69,634.59,2024-05-05,PAID
18982,INV-202405-000477,477,2024-05-31,2024-07-30,1834.24,183.42,2017.66,2024-07-30,PAID
18983,INV-202406-000477,477,2024-06-30,2024-08-29,357.75,35.77,393.52,2024-08-13,PAID
18984,INV-202408-000477,477,2024-08-31,2024-10-30,817.04,81.7,898.74,2024-10-24,PAID
18985,INV-202409-000477,477,2024-09-30,2024-11-29,486.37,48.64,535.01,2024-11-14,PAID
18986,INV-202410-000477,477,2024-10-31,2024-12-30,401.91,40.19,442.1,2024-12-26,PAID
18987,INV-202411-000477,477,2024-11-30,2025-01-29,134.86,13.49,148.35,2025-01-15,PAID
18988,INV-202412-000477,477,2024-12-31,2025-03-01,2084.11,208.41,2292.52,2025-02-27,PAID
18989,INV-202501-000477,477,2025-01-31,2025-04-01,506.79,50.68,557.47,2025-03-30,PAID
18990,INV-202502-000477,477,2025-02-28,2025-04-29,575.75,57.58,633.33,2025-04-14,PAID
18991,INV-202503-000477,477,2025-03-31,2025-05-30,1592.07,159.21,1751.28,2025-05-26,PAID
18992,INV-202504-000477,477,2025-04-30,2025-06-29,1149.23,114.92,1264.15,2025-06-21,PAID
18993,INV-202505-000477,477,2025-05-31,2025-07-30,1261.14,126.11,1387.25,2025-07-27,PAID
18994,INV-202506-000477,477,2025-06-30,2025-08-29,646.54,64.65,711.19,2025-08-12,PAID
18995,INV-202507-000477,477,2025-07-31,2025-09-29,1285.41,128.54,1413.95,2025-09-28,PAID
18996,INV-202508-000477,477,2025-08-31,2025-10-30,179.24,17.92,197.16,2025-10-25,PAID
18997,INV-202509-000477,477,2025-09-30,2025-11-29,1006.52,100.65,1107.17,2025-11-25,PAID
18998,INV-202510-000477,477,2025-10-31,2025-12-30,518.25,51.83,570.08,2025-12-24,PAID
18999,INV-202511-000477,477,2025-11-30,2026-01-29,1616.03,161.6,1777.63,2026-01-25,PAID
19000,INV-202512-000477,477,2025-12-31,2026-03-01,961.67,96.17,1057.84,2026-02-20,PAID
