inventory_snapshot_id,snapshot_date,facility_id,product_category,pallets_on_hand,pallets_capacity,pallets_inbound,pallets_outbound,pallets_damaged
40559,2025-05-25,9,Industrial Consumables,351,500,29,36,0
40560,2025-05-25,9,Frozen Food,349,500,42,27,0
40561,2025-05-25,10,Pharmaceuticals,258,500,23,29,0
40562,2025-05-25,10,Electronics,347,500,31,35,1
40563,2025-05-25,10,Building Materials,258,500,25,30,0
40564,2025-05-25,10,Homewares,387,500,34,48,0
40565,2025-05-25,10,Beverages,355,500,34,46,1
40566,2025-05-25,10,Apparel,406,500,50,46,2
40567,2025-05-25,10,Mining Consumables,233,500,10,22,1
40568,2025-05-25,10,Chilled Food,299,500,26,29,0
40569,2025-05-25,10,Auto Parts,367,500,40,36,0
40570,2025-05-25,10,Ambient Grocery,284,500,19,17,2
40571,2025-05-25,10,Industrial Consumables,373,500,42,42,0
40572,2025-05-25,10,Frozen Food,303,500,24,35,2
40573,2025-05-25,12,Pharmaceuticals,282,66,30,30,2
40574,2025-05-25,12,Electronics,460,66,42,43,1
40575,2025-05-25,12,Building Materials,283,66,23,38,0
40576,2025-05-25,12,Homewares,387,66,51,45,0
40577,2025-05-25,12,Beverages,327,66,18,37,1
40578,2025-05-25,12,Apparel,379,66,35,35,0
40579,2025-05-25,12,Mining Consumables,361,66,32,43,0
40580,2025-05-25,12,Chilled Food,330,66,41,44,0
40581,2025-05-25,12,Auto Parts,321,66,29,26,0
40582,2025-05-25,12,Ambient Grocery,424,66,46,49,2
40583,2025-05-25,12,Industrial Consumables,279,66,30,30,3
40584,2025-05-25,12,Frozen Food,317,66,32,32,3
40585,2025-05-25,13,Pharmaceuticals,345,250,16,25,2
40586,2025-05-25,13,Electronics,274,250,27,28,1
40587,2025-05-25,13,Building Materials,329,250,27,42,0
40588,2025-05-25,13,Homewares,367,250,37,32,1
40589,2025-05-25,13,Beverages,405,250,41,43,1
40590,2025-05-25,13,Apparel,388,250,45,50,2
40591,2025-05-25,13,Mining Consumables,180,250,7,19,1
40592,2025-05-25,13,Chilled Food,343,250,27,39,1
40593,2025-05-25,13,Auto Parts,394,250,41,38,4
40594,2025-05-25,13,Ambient Grocery,308,250,29,31,1
40595,2025-05-25,13,Industrial Consumables,318,250,34,37,0
40596,2025-05-25,13,Frozen Food,366,250,38,50,0
40597,2025-05-25,15,Pharmaceuticals,290,66,24,36,0
40598,2025-05-25,15,Electronics,272,66,28,18,2
40599,2025-05-25,15,Building Materials,354,66,29,41,0
40600,2025-05-25,15,Homewares,311,66,36,27,1
40601,2025-05-25,15,Beverages,286,66,24,22,1
40602,2025-05-25,15,Apparel,426,66,44,39,1
40603,2025-05-25,15,Mining Consumables,426,66,49,45,0
40604,2025-05-25,15,Chilled Food,274,66,26,26,1
40605,2025-05-25,15,Auto Parts,298,66,36,43,0
40606,2025-05-25,15,Ambient Grocery,367,66,43,45,1
40607,2025-05-25,15,Industrial Consumables,233,66,23,19,0
40608,2025-05-25,15,Frozen Food,426,66,45,44,1
40609,2025-05-25,17,Pharmaceuticals,357,250,37,41,0
40610,2025-05-25,17,Electronics,426,250,42,49,3
40611,2025-05-25,17,Building Materials,431,250,43,39,0
40612,2025-05-25,17,Homewares,353,250,33,34,2
40613,2025-05-25,17,Beverages,357,250,40,39,0
40614,2025-05-25,17,Apparel,385,250,44,45,0
40615,2025-05-25,17,Mining Consumables,392,250,40,43,1
40616,2025-05-25,17,Chilled Food,321,250,19,37,0
40617,2025-05-25,17,Auto Parts,263,250,36,23,0
40618,2025-05-25,17,Ambient Grocery,364,250,37,42,0
40619,2025-05-25,17,Industrial Consumables,319,250,45,33,0
40620,2025-05-25,17,Frozen Food,358,250,37,41,2
40621,2025-05-25,18,Pharmaceuticals,311,250,42,36,3
40622,2025-05-25,18,Electronics,275,250,29,30,1
40623,2025-05-25,18,Building Materials,360,250,19,42,0
40624,2025-05-25,18,Homewares,265,250,21,31,1
40625,2025-05-25,18,Beverages,353,250,37,36,1
40626,2025-05-25,18,Apparel,323,250,38,36,0
40627,2025-05-25,18,Mining Consumables,290,250,18,43,0
40628,2025-05-25,18,Chilled Food,267,250,31,43,1
40629,2025-05-25,18,Auto Parts,282,250,26,39,2
40630,2025-05-25,18,Ambient Grocery,272,250,26,21,1
40631,2025-05-25,18,Industrial Consumables,307,250,29,40,0
40632,2025-05-25,18,Frozen Food,437,250,45,70,2
40633,2025-05-25,20,Pharmaceuticals,393,250,43,44,0
40634,2025-05-25,20,Electronics,403,250,44,46,0
40635,2025-05-25,20,Building Materials,317,250,27,41,0
40636,2025-05-25,20,Homewares,285,250,25,25,0
40637,2025-05-25,20,Beverages,329,250,28,42,0
40638,2025-05-25,20,Apparel,362,250,43,49,1
40639,2025-05-25,20,Mining Consumables,415,250,38,47,3
40640,2025-05-25,20,Chilled Food,318,250,42,42,0
40641,2025-05-25,20,Auto Parts,350,250,36,40,0
40642,2025-05-25,20,Ambient Grocery,396,250,41,35,1
40643,2025-05-25,20,Industrial Consumables,320,250,41,35,0
40644,2025-05-25,20,Frozen Food,461,250,44,45,0
40645,2025-05-25,27,Pharmaceuticals,284,125,32,32,0
40646,2025-05-25,27,Electronics,400,125,52,41,3
40647,2025-05-25,27,Building Materials,396,125,27,41,0
40648,2025-05-25,27,Homewares,418,125,43,42,2
40649,2025-05-25,27,Beverages,390,125,34,41,0
40650,2025-05-25,27,Apparel,354,125,36,54,4
40651,2025-05-25,27,Mining Consumables,352,125,35,39,0
40652,2025-05-25,27,Chilled Food,395,125,29,44,0
40653,2025-05-25,27,Auto Parts,319,125,29,35,2
40654,2025-05-25,27,Ambient Grocery,265,125,30,30,0
40655,2025-05-25,27,Industrial Consumables,333,125,40,35,0
40656,2025-05-25,27,Frozen Food,333,125,22,27,0
40657,2025-05-25,28,Pharmaceuticals,391,125,43,40,3
40658,2025-05-25,28,Electronics,364,125,33,33,0
40659,2025-05-25,28,Building Materials,241,125,17,22,0
40660,2025-05-25,28,Homewares,291,125,20,33,2
40661,2025-05-25,28,Beverages,289,125,32,36,0
40662,2025-05-25,28,Apparel,278,125,28,34,3
40663,2025-05-25,28,Mining Consumables,355,125,36,35,1
40664,2025-05-25,28,Chilled Food,364,125,27,43,1
40665,2025-05-25,28,Auto Parts,392,125,37,48,0
40666,2025-05-25,28,Ambient Grocery,408,125,40,38,1
40667,2025-05-25,28,Industrial Consumables,248,125,27,29,0
40668,2025-05-25,28,Frozen Food,358,125,32,40,2
40669,2025-05-25,29,Pharmaceuticals,404,125,47,50,3
40670,2025-05-25,29,Electronics,404,125,29,49,0
40671,2025-05-25,29,Building Materials,265,125,15,24,1
40672,2025-05-25,29,Homewares,382,125,33,37,0
40673,2025-05-25,29,Beverages,353,125,45,40,0
40674,2025-05-25,29,Apparel,308,125,33,38,2
40675,2025-05-25,29,Mining Consumables,415,125,44,41,1
40676,2025-05-25,29,Chilled Food,341,125,35,38,2
40677,2025-05-25,29,Auto Parts,349,125,30,45,0
40678,2025-05-25,29,Ambient Grocery,385,125,34,37,0
40679,2025-05-25,29,Industrial Consumables,317,125,29,27,1
40680,2025-05-25,29,Frozen Food,339,125,31,38,0
40681,2025-05-25,30,Pharmaceuticals,303,125,29,27,0
40682,2025-05-25,30,Electronics,465,125,43,56,1
40683,2025-05-25,30,Building Materials,366,125,37,38,1
40684,2025-05-25,30,Homewares,342,125,24,40,0
40685,2025-05-25,30,Beverages,371,125,36,39,0
40686,2025-05-25,30,Apparel,393,125,50,44,1
40687,2025-05-25,30,Mining Consumables,280,125,21,15,0
40688,2025-05-25,30,Chilled Food,253,125,19,22,1
40689,2025-05-25,30,Auto Parts,279,125,29,30,2
40690,2025-05-25,30,Ambient Grocery,308,125,39,27,0
40691,2025-05-25,30,Industrial Consumables,313,125,31,37,0
40692,2025-05-25,30,Frozen Food,349,125,44,32,1
40693,2025-05-25,31,Pharmaceuticals,406,125,35,40,0
40694,2025-05-25,31,Electronics,322,125,28,35,2
40695,2025-05-25,31,Building Materials,344,125,34,30,2
40696,2025-05-25,31,Homewares,379,125,38,49,1
40697,2025-05-25,31,Beverages,353,125,43,45,0
40698,2025-05-25,31,Apparel,296,125,32,39,0
40699,2025-05-25,31,Mining Consumables,391,125,36,46,1
40700,2025-05-25,31,Chilled Food,315,125,42,33,0
40701,2025-05-25,31,Auto Parts,365,125,51,39,1
40702,2025-05-25,31,Ambient Grocery,251,125,30,23,0
40703,2025-05-25,31,Industrial Consumables,303,125,34,25,0
40704,2025-05-25,31,Frozen Food,404,125,37,47,0
40705,2025-05-25,32,Pharmaceuticals,292,125,27,30,2
40706,2025-05-25,32,Electronics,309,125,31,38,0
40707,2025-05-25,32,Building Materials,338,125,30,46,0
40708,2025-05-25,32,Homewares,325,125,25,37,0
40709,2025-05-25,32,Beverages,381,125,42,43,1
40710,2025-05-25,32,Apparel,398,125,43,43,1
40711,2025-05-25,32,Mining Consumables,398,125,46,46,2
40712,2025-05-25,32,Chilled Food,332,125,36,29,0
40713,2025-05-25,32,Auto Parts,263,125,26,31,2
40714,2025-05-25,32,Ambient Grocery,387,125,35,50,0
40715,2025-05-25,32,Industrial Consumables,384,125,58,34,1
40716,2025-05-25,32,Frozen Food,340,125,42,32,2
40717,2025-05-25,33,Pharmaceuticals,330,500,28,30,1
40718,2025-05-25,33,Electronics,274,500,20,33,2
40719,2025-05-25,33,Building Materials,315,500,39,36,0
40720,2025-05-25,33,Homewares,298,500,17,30,0
40721,2025-05-25,33,Beverages,334,500,39,36,2
40722,2025-05-25,33,Apparel,429,500,35,41,1
40723,2025-05-25,33,Mining Consumables,293,500,17,32,3
40724,2025-05-25,33,Chilled Food,408,500,34,49,1
40725,2025-05-25,33,Auto Parts,287,500,36,30,0
40726,2025-05-25,33,Ambient Grocery,284,500,20,39,0
40727,2025-05-25,33,Industrial Consumables,369,500,39,40,2
40728,2025-05-25,33,Frozen Food,419,500,40,32,1
40729,2025-05-25,36,Pharmaceuticals,354,250,29,42,1
40730,2025-05-25,36,Electronics,284,250,23,29,0
40731,2025-05-25,36,Building Materials,262,250,24,36,3
40732,2025-05-25,36,Homewares,396,250,41,37,2
40733,2025-05-25,36,Beverages,296,250,21,46,1
40734,2025-05-25,36,Apparel,349,250,29,35,1
40735,2025-05-25,36,Mining Consumables,352,250,29,33,2
40736,2025-05-25,36,Chilled Food,324,250,34,49,2
40737,2025-05-25,36,Auto Parts,350,250,28,44,3
40738,2025-05-25,36,Ambient Grocery,345,250,38,42,3
40739,2025-05-25,36,Industrial Consumables,370,250,36,29,1
40740,2025-05-25,36,Frozen Food,429,250,54,50,0
40741,2025-05-25,38,Pharmaceuticals,319,500,23,33,0
40742,2025-05-25,38,Electronics,400,500,40,48,0
40743,2025-05-25,38,Building Materials,330,500,39,37,1
40744,2025-05-25,38,Homewares,354,500,41,29,3
40745,2025-05-25,38,Beverages,311,500,38,34,2
40746,2025-05-25,38,Apparel,235,500,15,23,1
40747,2025-05-25,38,Mining Consumables,265,500,25,31,1
40748,2025-05-25,38,Chilled Food,304,500,31,21,0
40749,2025-05-25,38,Auto Parts,248,500,13,32,1
40750,2025-05-25,38,Ambient Grocery,426,500,41,50,0
40751,2025-05-25,38,Industrial Consumables,312,500,36,41,1
40752,2025-05-25,38,Frozen Food,399,500,42,47,3
40753,2025-05-25,39,Pharmaceuticals,430,250,48,53,0
40754,2025-05-25,39,Electronics,315,250,37,29,1
40755,2025-05-25,39,Building Materials,263,250,26,33,2
40756,2025-05-25,39,Homewares,267,250,26,34,0
40757,2025-05-25,39,Beverages,426,250,33,41,2
40758,2025-05-25,39,Apparel,336,250,34,31,2
40759,2025-05-25,39,Mining Consumables,321,250,29,28,1
40760,2025-05-25,39,Chilled Food,273,250,22,29,0
40761,2025-05-25,39,Auto Parts,277,250,19,33,1
40762,2025-05-25,39,Ambient Grocery,369,250,34,40,0
40763,2025-05-25,39,Industrial Consumables,339,250,37,38,2
40764,2025-05-25,39,Frozen Food,372,250,20,45,0
40765,2025-05-25,41,Pharmaceuticals,315,250,37,32,1
40766,2025-05-25,41,Electronics,295,250,31,38,1
40767,2025-05-25,41,Building Materials,355,250,29,40,0
40768,2025-05-25,41,Homewares,363,250,36,32,2
40769,2025-05-25,41,Beverages,196,250,20,15,0
40770,2025-05-25,41,Apparel,336,250,22,40,3
40771,2025-05-25,41,Mining Consumables,349,250,32,37,0
40772,2025-05-25,41,Chilled Food,344,250,35,34,2
40773,2025-05-25,41,Auto Parts,433,250,38,50,2
40774,2025-05-25,41,Ambient Grocery,371,250,42,34,0
40775,2025-05-25,41,Industrial Consumables,394,250,39,40,2
40776,2025-05-25,41,Frozen Food,303,250,37,31,2
40777,2025-05-25,42,Pharmaceuticals,247,66,17,32,2
40778,2025-05-25,42,Electronics,294,66,34,37,0
40779,2025-05-25,42,Building Materials,327,66,33,39,1
40780,2025-05-25,42,Homewares,291,66,31,24,2
40781,2025-05-25,42,Beverages,314,66,18,27,2
40782,2025-05-25,42,Apparel,347,66,47,42,1
40783,2025-05-25,42,Mining Consumables,321,66,29,43,1
40784,2025-05-25,42,Chilled Food,377,66,40,38,1
40785,2025-05-25,42,Auto Parts,415,66,45,48,0
40786,2025-05-25,42,Ambient Grocery,389,66,38,39,1
40787,2025-05-25,42,Industrial Consumables,389,66,38,44,1
40788,2025-05-25,42,Frozen Food,361,66,36,30,1
40789,2025-05-25,44,Pharmaceuticals,346,66,48,37,1
40790,2025-05-25,44,Electronics,288,66,49,30,0
40791,2025-05-25,44,Building Materials,385,66,38,46,0
40792,2025-05-25,44,Homewares,306,66,22,32,0
40793,2025-05-25,44,Beverages,311,66,19,32,0
40794,2025-05-25,44,Apparel,370,66,33,33,0
40795,2025-05-25,44,Mining Consumables,245,66,32,23,0
40796,2025-05-25,44,Chilled Food,379,66,40,55,1
40797,2025-05-25,44,Auto Parts,402,66,42,36,0
40798,2025-05-25,44,Ambient Grocery,322,66,47,31,0
40799,2025-05-25,44,Industrial Consumables,321,66,25,44,1
40800,2025-05-25,44,Frozen Food,347,66,38,34,1
40801,2025-05-25,46,Pharmaceuticals,365,250,39,37,1
40802,2025-05-25,46,Electronics,295,250,34,35,0
40803,2025-05-25,46,Building Materials,349,250,34,36,2
40804,2025-05-25,46,Homewares,285,250,33,27,2
40805,2025-05-25,46,Beverages,329,250,29,38,0
40806,2025-05-25,46,Apparel,312,250,28,37,1
40807,2025-05-25,46,Mining Consumables,376,250,39,40,3
40808,2025-05-25,46,Chilled Food,357,250,33,42,1
40809,2025-05-25,46,Auto Parts,344,250,32,35,1
40810,2025-05-25,46,Ambient Grocery,371,250,36,45,0
40811,2025-05-25,46,Industrial Consumables,334,250,34,32,2
40812,2025-05-25,46,Frozen Food,297,250,28,40,1
40813,2025-05-25,50,Pharmaceuticals,373,125,40,46,2
40814,2025-05-25,50,Electronics,300,125,23,34,0
40815,2025-05-25,50,Building Materials,309,125,33,29,0
40816,2025-05-25,50,Homewares,289,125,28,39,2
40817,2025-05-25,50,Beverages,327,125,30,31,2
40818,2025-05-25,50,Apparel,352,125,40,36,0
40819,2025-05-25,50,Mining Consumables,289,125,24,30,0
40820,2025-05-25,50,Chilled Food,411,125,32,36,1
40821,2025-05-25,50,Auto Parts,382,125,41,47,2
40822,2025-05-25,50,Ambient Grocery,220,125,22,33,3
40823,2025-05-25,50,Industrial Consumables,282,125,28,34,1
40824,2025-05-25,50,Frozen Food,281,125,27,34,3
40825,2025-06-01,1,Pharmaceuticals,217,125,28,24,0
40826,2025-06-01,1,Electronics,333,125,34,38,0
40827,2025-06-01,1,Building Materials,351,125,33,36,2
40828,2025-06-01,1,Homewares,254,125,27,32,1
40829,2025-06-01,1,Beverages,254,125,22,21,0
40830,2025-06-01,1,Apparel,396,125,45,53,1
40831,2025-06-01,1,Mining Consumables,321,125,25,34,1
40832,2025-06-01,1,Chilled Food,339,125,23,29,4
40833,2025-06-01,1,Auto Parts,293,125,20,29,0
40834,2025-06-01,1,Ambient Grocery,385,125,38,46,2
40835,2025-06-01,1,Industrial Consumables,427,125,37,43,2
40836,2025-06-01,1,Frozen Food,380,125,40,39,1
40837,2025-06-01,2,Pharmaceuticals,302,125,17,42,0
40838,2025-06-01,2,Electronics,263,125,28,26,0
40839,2025-06-01,2,Building Materials,408,125,40,49,2
40840,2025-06-01,2,Homewares,262,125,15,26,0
40841,2025-06-01,2,Beverages,366,125,40,33,1
40842,2025-06-01,2,Apparel,317,125,24,30,0
40843,2025-06-01,2,Mining Consumables,351,125,33,42,0
40844,2025-06-01,2,Chilled Food,330,125,34,34,0
40845,2025-06-01,2,Auto Parts,303,125,25,28,1
40846,2025-06-01,2,Ambient Grocery,272,125,21,25,0
40847,2025-06-01,2,Industrial Consumables,296,125,37,34,4
40848,2025-06-01,2,Frozen Food,350,125,24,44,1
40849,2025-06-01,3,Pharmaceuticals,277,250,20,31,2
40850,2025-06-01,3,Electronics,314,250,27,41,1
40851,2025-06-01,3,Building Materials,259,250,25,34,0
40852,2025-06-01,3,Homewares,370,250,47,49,0
40853,2025-06-01,3,Beverages,364,250,31,34,2
40854,2025-06-01,3,Apparel,425,250,45,44,1
40855,2025-06-01,3,Mining Consumables,296,250,28,31,0
40856,2025-06-01,3,Chilled Food,286,250,29,23,1
40857,2025-06-01,3,Auto Parts,333,250,33,36,1
40858,2025-06-01,3,Ambient Grocery,287,250,20,30,0
40859,2025-06-01,3,Industrial Consumables,373,250,45,33,0
40860,2025-06-01,3,Frozen Food,382,250,41,33,0
40861,2025-06-01,8,Pharmaceuticals,349,66,42,38,2
40862,2025-06-01,8,Electronics,394,66,43,29,2
40863,2025-06-01,8,Building Materials,307,66,24,31,0
40864,2025-06-01,8,Homewares,370,66,25,43,1
40865,2025-06-01,8,Beverages,361,66,35,32,3
40866,2025-06-01,8,Apparel,393,66,43,51,2
40867,2025-06-01,8,Mining Consumables,316,66,43,28,0
40868,2025-06-01,8,Chilled Food,324,66,26,40,0
40869,2025-06-01,8,Auto Parts,423,66,38,49,2
40870,2025-06-01,8,Ambient Grocery,341,66,34,30,0
40871,2025-06-01,8,Industrial Consumables,358,66,38,37,3
40872,2025-06-01,8,Frozen Food,284,66,18,35,2
40873,2025-06-01,9,Pharmaceuticals,346,500,39,39,1
40874,2025-06-01,9,Electronics,353,500,36,26,0
40875,2025-06-01,9,Building Materials,368,500,32,36,2
40876,2025-06-01,9,Homewares,351,500,29,38,0
40877,2025-06-01,9,Beverages,406,500,47,44,0
40878,2025-06-01,9,Apparel,301,500,25,22,3
40879,2025-06-01,9,Mining Consumables,303,500,38,34,2
40880,2025-06-01,9,Chilled Food,389,500,45,39,0
40881,2025-06-01,9,Auto Parts,361,500,41,43,2
40882,2025-06-01,9,Ambient Grocery,354,500,36,38,4
40883,2025-06-01,9,Industrial Consumables,355,500,44,53,1
40884,2025-06-01,9,Frozen Food,331,500,35,38,1
40885,2025-06-01,10,Pharmaceuticals,284,500,34,36,1
40886,2025-06-01,10,Electronics,332,500,44,39,1
40887,2025-06-01,10,Building Materials,261,500,29,24,1
40888,2025-06-01,10,Homewares,403,500,40,35,0
40889,2025-06-01,10,Beverages,384,500,31,43,1
40890,2025-06-01,10,Apparel,388,500,41,37,1
40891,2025-06-01,10,Mining Consumables,227,500,13,27,0
40892,2025-06-01,10,Chilled Food,314,500,29,37,1
40893,2025-06-01,10,Auto Parts,326,500,30,28,0
40894,2025-06-01,10,Ambient Grocery,271,500,33,29,1
40895,2025-06-01,10,Industrial Consumables,327,500,34,26,1
40896,2025-06-01,10,Frozen Food,301,500,33,33,2
40897,2025-06-01,12,Pharmaceuticals,282,66,32,24,0
40898,2025-06-01,12,Electronics,434,66,46,41,0
40899,2025-06-01,12,Building Materials,293,66,20,35,0
40900,2025-06-01,12,Homewares,391,66,30,45,1
40901,2025-06-01,12,Beverages,335,66,33,32,2
40902,2025-06-01,12,Apparel,411,66,46,40,2
40903,2025-06-01,12,Mining Consumables,388,66,42,38,3
40904,2025-06-01,12,Chilled Food,340,66,30,26,2
40905,2025-06-01,12,Auto Parts,335,66,37,35,1
40906,2025-06-01,12,Ambient Grocery,409,66,42,55,2
40907,2025-06-01,12,Industrial Consumables,272,66,25,26,1
40908,2025-06-01,12,Frozen Food,301,66,33,27,1
40909,2025-06-01,13,Pharmaceuticals,336,250,33,35,1
40910,2025-06-01,13,Electronics,304,250,20,27,0
40911,2025-06-01,13,Building Materials,317,250,20,23,0
40912,2025-06-01,13,Homewares,357,250,44,41,0
40913,2025-06-01,13,Beverages,370,250,38,47,1
40914,2025-06-01,13,Apparel,368,250,36,48,0
40915,2025-06-01,13,Mining Consumables,184,250,19,19,1
40916,2025-06-01,13,Chilled Food,373,250,42,39,2
40917,2025-06-01,13,Auto Parts,397,250,43,40,0
40918,2025-06-01,13,Ambient Grocery,285,250,19,43,2
40919,2025-06-01,13,Industrial Consumables,320,250,36,36,0
40920,2025-06-01,13,Frozen Food,366,250,31,25,0
40921,2025-06-01,15,Pharmaceuticals,294,66,28,34,0
40922,2025-06-01,15,Electronics,296,66,22,29,0
40923,2025-06-01,15,Building Materials,358,66,37,35,2
40924,2025-06-01,15,Homewares,332,66,36,37,0
40925,2025-06-01,15,Beverages,278,66,25,30,0
40926,2025-06-01,15,Apparel,441,66,43,57,1
40927,2025-06-01,15,Mining Consumables,437,66,47,45,1
40928,2025-06-01,15,Chilled Food,289,66,25,37,1
40929,2025-06-01,15,Auto Parts,298,66,29,44,0
40930,2025-06-01,15,Ambient Grocery,366,66,37,47,1
40931,2025-06-01,15,Industrial Consumables,210,66,17,17,1
40932,2025-06-01,15,Frozen Food,412,66,56,43,2
40933,2025-06-01,17,Pharmaceuticals,345,250,33,43,2
40934,2025-06-01,17,Electronics,410,250,43,45,1
40935,2025-06-01,17,Building Materials,399,250,53,46,2
40936,2025-06-01,17,Homewares,338,250,33,43,2
40937,2025-06-01,17,Beverages,321,250,21,31,0
40938,2025-06-01,17,Apparel,367,250,26,46,2
40939,2025-06-01,17,Mining Consumables,398,250,39,53,3
40940,2025-06-01,17,Chilled Food,313,250,24,27,3
40941,2025-06-01,17,Auto Parts,255,250,32,28,0
40942,2025-06-01,17,Ambient Grocery,347,250,30,43,1
40943,2025-06-01,17,Industrial Consumables,376,250,43,33,0
40944,2025-06-01,17,Frozen Food,362,250,36,33,2
40945,2025-06-01,18,Pharmaceuticals,303,250,31,31,1
40946,2025-06-01,18,Electronics,262,250,27,34,2
40947,2025-06-01,18,Building Materials,348,250,43,39,1
40948,2025-06-01,18,Homewares,251,250,23,22,0
40949,2025-06-01,18,Beverages,344,250,31,46,1
40950,2025-06-01,18,Apparel,347,250,33,36,0
40951,2025-06-01,18,Mining Consumables,297,250,29,35,1
40952,2025-06-01,18,Chilled Food,275,250,23,26,0
40953,2025-06-01,18,Auto Parts,276,250,28,39,1
40954,2025-06-01,18,Ambient Grocery,285,250,37,23,0
40955,2025-06-01,18,Industrial Consumables,280,250,31,40,0
40956,2025-06-01,18,Frozen Food,441,250,40,48,1
40957,2025-06-01,20,Pharmaceuticals,391,250,42,38,1
40958,2025-06-01,20,Electronics,396,250,49,46,3
40959,2025-06-01,20,Building Materials,301,250,37,30,0
40960,2025-06-01,20,Homewares,288,250,29,27,0
40961,2025-06-01,20,Beverages,347,250,38,32,1
40962,2025-06-01,20,Apparel,362,250,34,39,0
40963,2025-06-01,20,Mining Consumables,412,250,44,56,0
40964,2025-06-01,20,Chilled Food,326,250,29,36,1
40965,2025-06-01,20,Auto Parts,387,250,39,44,1
40966,2025-06-01,20,Ambient Grocery,419,250,29,57,0
40967,2025-06-01,20,Industrial Consumables,312,250,36,35,0
40968,2025-06-01,20,Frozen Food,472,250,52,58,1
40969,2025-06-01,27,Pharmaceuticals,279,125,30,29,1
40970,2025-06-01,27,Electronics,413,125,38,54,1
40971,2025-06-01,27,Building Materials,423,125,44,51,0
40972,2025-06-01,27,Homewares,418,125,35,40,1
40973,2025-06-01,27,Beverages,381,125,44,46,0
40974,2025-06-01,27,Apparel,355,125,30,42,2
40975,2025-06-01,27,Mining Consumables,360,125,31,55,0
40976,2025-06-01,27,Chilled Food,417,125,47,48,2
40977,2025-06-01,27,Auto Parts,303,125,25,33,0
40978,2025-06-01,27,Ambient Grocery,283,125,20,34,2
40979,2025-06-01,27,Industrial Consumables,340,125,37,39,0
40980,2025-06-01,27,Frozen Food,332,125,26,44,0
40981,2025-06-01,28,Pharmaceuticals,381,125,40,49,3
40982,2025-06-01,28,Electronics,382,125,37,42,4
40983,2025-06-01,28,Building Materials,254,125,15,27,1
